name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
MarketCap,"3,257,184,903","7,466,889,213","8,635,567,873","11,973,831,070","6,628,347,618","1,603,379,298","2,738,010,539","2,476,793,479","2,106,913,720","2,569,482,809","1,335,200,422"
EnterpriseValue,"3,458,414,669","7,112,801,453","8,095,612,964","12,974,861,800","8,150,808,990","3,444,312,129","4,644,203,531","2,929,482,772","2,290,698,516","2,618,163,940","1,518,168,633"
PeRatio,"4.368","6.283","3.219","16.771",,"12.647","29.631","25.543","17.561","5.91","16.643"
ForwardPeRatio,"8.811","3.499","1.244","3.414","12.547",,"6.807","12.315","9.443","111.111",
PsRatio,"0.469","0.845","0.883","1.606","1.607","0.474","0.429","0.816","0.978","0.785","0.801"
PbRatio,"0.621","1.454","1.733","3.819","3.193","0.908","1.401","2.348","2.253","2.074","1.702"
EnterprisesValueRevenueRatio,"0.027","0.051","0.047","0.102","0.112","0.068","0.101","0.094","0.101","0.12","0.079"
EnterprisesValueEBITDARatio,"0.152","0.192","0.141","0.286","0.969","0.444","5.411","0.33","0.467","0.437","0.282"
