name,ttm,01/31/2024,01/31/2023,01/31/2022
MarketCap,"7,342,653,137","8,165,738,149","4,327,266,601","12,102,709,771"
EnterpriseValue,"6,702,489,137","7,390,706,149","3,653,688,601","10,467,095,771"
ForwardPeRatio,"142.857","454.546",,
PsRatio,"9.192","13.584","11.412","70.585"
PbRatio,"4.479","5.165","2.572","7.209"
EnterprisesValueRevenueRatio,"8.703","12.897","10.101","61.924"
EnterprisesValueEBITDARatio,"-10.97","-25.25","-10.358","-40.042"
