name,ttm,02/28/2023,02/28/2022,12/31/2020
MarketCap,"1,239,297,250","1,874,913,188","2,706,212,503","448,776,000"
EnterpriseValue,"2,208,632,250","2,880,203,188","3,558,217,503","447,329,609"
ForwardPeRatio,"7.53","24.51",,
PsRatio,"1.91","2.974",,
PbRatio,"0.818","0.678","0.871",
EnterprisesValueRevenueRatio,"3.438","4.416","8.361",
EnterprisesValueEBITDARatio,"-1.676","-4.281","-126.884","-6.405"
