name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
MarketCap,"25,930,582,152","22,485,002,828","12,107,719,372","13,965,535,623","6,924,939,542","4,112,987,979","1,806,343,009","1,645,600,660","1,551,642,854","1,043,187,228","1,382,643,760"
EnterpriseValue,"40,188,747,152","35,496,636,828","23,737,312,372","23,815,438,623","16,565,025,542","11,636,367,979","8,292,799,009","5,743,465,660","3,969,730,854","3,548,184,228","13,267,090,760"
PeRatio,"55.413","54.55","76.044","41.045","75.887","41.5","27.354","35.714","22.326","49.731","4.253"
ForwardPeRatio,"29.674","25.126","16.892","25.773","21.277","18.519","9.709","11.173",,"7.519","8.32"
PegRatio,,,,,,,,,,"4.612","0.777"
PsRatio,"5.264","4.6","3.064","3.6","3.406","2.07","1.085","1","1.384","0.928","0.83"
PbRatio,"13.695","12.973","8.031","7.965","8.211","9.072","3.046","2.889","2.697","4.074","4.701"
EnterprisesValueRevenueRatio,"8.059","7.118","6.365","5.007","7.777","5.306","8.652","3.881","3.165","4.357","21.969"
EnterprisesValueEBITDARatio,"16.568","14.634","17.783","16.159","22.631","15.27","18.138","17.372","8.925","15.129","10.463"
