name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997
MarketCap,"8,381,921,379","6,522,791,357","71,890,947","231,487,586","1,079,126,449","6,242,716,528","6,058,495,166","8,617,160,644","4,618,203,878","2,895,952,770","6,358,987,036","8,654,932,868","11,208,761,658","7,808,401,618","10,347,778,807","5,785,645,945","48,829,233,321","81,341,617,248","62,704,145,584","42,846,880,154","36,810,820,196","20,005,880,541","6,744,839,725","8,653,972,325","9,074,667,413","8,645,969,973","5,424,304,556","15,559,189,386"
EnterpriseValue,"13,558,396,379","11,423,931,357","11,138,170,947","9,478,900,586","10,138,620,449","15,346,420,528","12,485,376,166","15,201,991,644","12,294,283,878","10,131,817,770","13,225,804,036","16,959,488,868","19,607,505,658","10,548,324,618","13,087,701,807","7,768,675,945","50,715,430,321","81,580,040,248","63,772,939,584","43,341,582,154","36,771,411,196","19,861,151,541","6,787,111,725","8,587,055,325","9,463,473,413","8,666,904,973","5,833,904,556","15,676,489,386"
PeRatio,"10.491","4.73","0.024",,,"489.381","1,114.731","1,018.121",,,,,"885.504","380.35","446.225","438.914","145.584","263.819","318.225","305.511","225.071","239.434","218.931","798.19","190.716","181.707","170.089","232.327"
ForwardPeRatio,"10.173",,,,,"19.342","25.773","17.241","11.628","15.674","12.69","20.04","21.008","17.699","20.661",,,,,,,,,,,,,
PegRatio,,,,,,,"2.575",,"1.163","1.567","2.537","2.003","2.1","1.77","2.067",,,,,,,,,,,,,
PsRatio,"0.651","28.795","0.614","1.188","3.166","11.098","11.346","15.658","9.01","5.062","9.431","10.918","17.884","25.949","42.656","27.524","10.769","23.076","21.721","18.116","17.764","12.194","4.239","6.165","6.43","6.903","4.894","15.356"
PbRatio,"11.413","815.26",,,,"38.807","31.827","35.338","25.758","18.552","24.595","34.524","40.055","112.085","143.971","92.022","43.676","82.325","104.427","87.831","84.709","56.744","21.838","29.993","33.099","33.092","23.906","72.469"
EnterprisesValueRevenueRatio,"1.067","1.025","1.297","2.524","1.727","1.542","1.265","1.613","1.385","0.973","1.065","1.303","2.017","1.975","2.981","2.115","11.185","23.144","22.092","18.294","17.569","12.119","4.673","6.012","6.791","7.008","5.415","16.165"
EnterprisesValueEBITDARatio,"8.697","2.962","4.933","-2.841","-2.105","23.201","22.436","22.72","22.661","32.328","47.491","120.219","50.688","18.067","19.911","18.04","76.112","136.382","135.204","-19.777","-38.131","140.56","109.47","171.057","-12.473","94.213","76.061","163.638"
