name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005
MarketCap,"9,760,100,795","8,314,549,302","7,134,003,941","6,293,262,530","8,993,583,640","9,074,016,660","6,040,647,740","6,060,168,990","4,769,180,355","3,425,146,400","3,847,691,240","3,860,882,610","2,932,495,960","2,098,637,030","1,768,102,000","1,216,924,560","488,358,259","1,406,291,250","1,260,203,100","884,620,000"
EnterpriseValue,"9,630,800,795","8,338,949,302","7,796,178,941","8,744,993,530","10,478,519,640","11,521,877,660","7,887,025,740","8,226,224,990","6,497,481,355","4,110,644,400","4,390,732,240","4,142,253,610","3,387,883,960","2,399,739,030","2,148,155,000","1,474,500,560","772,674,259","1,561,353,250","1,442,911,100","1,080,757,000"
PeRatio,"37.964","31.532","72.636",,"199.539","139.64","27.039","71.69","58.125","26.788","20.396","26.984","30.391","17.681","20.444","8.975","3.913","27.945","15.279","17.188"
ForwardPeRatio,"14.306","11.806","11.71","13.55","24.45","19.685","14.493","22.173","20.877","17.331","17.921","19.38","17.331","12.837","14.663",,,,,
PegRatio,"1.515",,,,"1.631","1.311","0.966","1.478","1.391","1.156","1.985","2.148","1.92","1.003","1.31",,,,,
PsRatio,"3.974","3.388","3.306","3.61","5.565","5.497","4.227","5.028","4.73","4.026","4.899","5.499","4.728","4.007","4.601","3.941","1.274","4.303","4.564","4.654"
PbRatio,"5.361","4.902","4.336","3.412","4.314","4.925","3.284","3.74","3.173","3.248","3.712","4.378","3.585","3.187","3.163","2.757","1.657","6.885","7.825","21.314"
EnterprisesValueRevenueRatio,"3.78","3.273","3.317","4.725","6.718","6.684","5.284","6.588","6.417","4.81","5.37","5.773","5.437","4.339","5.502","4.678","1.963","4.645","4.954","4.478"
EnterprisesValueEBITDARatio,"11.336","9.815","13.632","15.459","88.857","19.584","14.513","16.954","21.373","13.084","10.76","12.614","11.607","8.941","11.81","5.579","2.936","9.304","9.803","9.181"
