name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994
MarketCap,"13,702,045,649","17,201,108,797","22,805,322,590","14,404,747,336","12,917,456,925","7,023,160,019","10,078,195,156","15,622,518,184","7,538,910,998","5,002,258,222","6,283,741,523","6,810,018,032","15,167,289,003","14,169,995,018","21,112,787,441","15,146,017,659","9,349,542,181","4,651,998,562","3,568,155,276","2,874,106,042","1,629,186,484","1,094,107,934","571,136,448","613,774,284","552,712,692","830,727,176","839,976,591","1,059,299,998","1,303,059,373","1,131,524,998","592,344,250"
EnterpriseValue,"15,835,301,649","18,173,467,797","21,627,540,590","14,400,985,336","13,772,567,925","7,674,158,019","10,569,329,156","16,043,638,184","7,872,422,998","5,438,685,222","6,885,291,523","7,615,346,032","16,187,477,003","14,877,940,018","20,802,915,441","15,232,899,659","9,683,694,181","4,992,792,562","3,983,272,276","3,105,878,042","1,788,990,484","1,361,599,934","860,414,448","959,558,284","994,661,692","1,272,676,176","1,258,176,591","1,356,499,998","1,526,059,373","1,201,124,998","592,344,250"
PeRatio,"6.808","5.81","7.412","42.866","78.582","21.962","22.825","45.817","30.171","26.752","17.46","12.595","23.336","28.768","40.29","28.462","12.77","25.841","25.839","27.3","21.95","18.895","14.467","25.911","19.535","19.727","12.523","16.923","17.46","25.134",
ForwardPeRatio,"12.595","11.919","4.57","14.663","36.364","22.422","15.385","34.843","21.692","15.337",,"9.671","19.084","19.881","28.986",,"5.155",,,,,,,,,,,,,,
PegRatio,,,"0.126","0.264","1.526","1.821","1.323","1.8","1.169","9.18",,,"2.399","116.982","170.629",,"0.516",,,,,,,,,,,,,,
PsRatio,"1.835","1.852","2.633","6.285","7.277","3.449","4.43","7.506","4.197","2.767","3.037","2.946","6.245","6.711","8.411","6.882","3.618","3.917","3.631","3.319","2.066","1.582","1.031","1.166","1.075","1.654","1.664","2.054","2.587","2.395",
PbRatio,"2.477","3.279","4.948","4.384","6.309","3.356","4.831","7.137","3.296","2.158","2.558","2.913","7.112","7.344","9.473","6.741","4.387","3.934","3.375","2.901","1.717","1.229","0.672","0.738","0.67","1.008","1.076","1.47","1.877","2.427",
EnterprisesValueRevenueRatio,"2.121","2.434","2.019","5.031","7.579","3.948","4.665","7.437","4.059","3.147","3.418","3.457","6.664","6.935","11.365","10.588","5.458","4.204","3.819","3.466","2.269","1.968","1.554","1.823","1.982","2.578","2.488","2.643","3.222","2.932","1.887"
EnterprisesValueEBITDARatio,"5.393","6.189","3.876","15.55","42.142","16.512","15.617","24.938","16.699","14.379","14.549","11.347","17.374","18.516","30.944","25.907","12.976","14.138","12.713","12.247","9.526","9.075","5.927","6.936","7.67","9.178","9.848","12.101","14.209","17.612","12.188"
