name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006
MarketCap,"1,888,568,376","1,649,484,841","1,881,692,532","1,112,206,329","1,185,666,149","2,463,456,174","2,535,789,590","2,845,936,688","1,491,255,261","1,528,570,692","1,562,379,177","2,072,483,571","1,509,566,955","661,966,462","396,055,354","365,700,881","283,970,215","1,085,674,711","838,182,452"
EnterpriseValue,"3,832,068,376","3,542,484,841","3,637,492,532","2,672,106,329","3,032,166,149","3,646,256,174","3,288,689,590","3,442,036,688","2,003,655,261","2,115,970,692","1,658,879,177","2,013,283,571","1,270,066,955","783,366,462","642,755,354","614,400,881","554,670,215","1,291,074,711","943,409,452"
PeRatio,"98.333","22.241","6.733",,,"6.626","5.764","59.22",,"16.51","10.412","11.136","5.54","7.087",,"170.25","12.302","11.115","6.887"
ForwardPeRatio,"19.92","17.422","7.943","109.89",,"16.155","3.815","12.136","140.845","12.121","10.428","9.69","5.727","5.724","113.636",,,,
PegRatio,,,,,,,,,,,,,,"0.382","7.583",,,,
PsRatio,"0.115","0.1","0.104","0.118","0.154","0.277","0.285","0.402","0.287","0.241","0.192","0.227","0.173","0.103","0.105","0.139","0.062","0.261","0.241"
PbRatio,"2.234","1.59","1.558","1.295","0.911","1.457","1.473","1.906","1.573","1.254","1.508","2.167","1.679","1.015","0.893","0.689","0.532","2.118","2.263"
EnterprisesValueRevenueRatio,"0.227","0.209","0.18","0.251","0.415","0.392","0.321","0.474","0.477","0.442","0.236","0.231","0.146","0.109","0.171","0.23","0.117","0.331","0.313"
EnterprisesValueEBITDARatio,"5.311","4.909","4.347","10.122","-8.105","5.008","4.015","6.257","-9.091","11.795","3.74","6.026","2.285","2.1","62.403","7.376","5.126","6.926","5.469"
