name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003
MarketCap,"24,396,600,000","21,064,373,000","19,284,848,000","18,448,640,000","12,548,120,000","8,412,780,000","7,205,640,000","4,377,967,920","3,083,107,460","3,367,280,000","2,661,886,310","1,594,017,250","1,265,379,720","1,020,400,612","844,105,649","585,632,089","474,166,860","1,097,575,369","912,576,701","740,388,470","1,280,201,290","640,180,587"
EnterpriseValue,"17,674,600,000","13,766,373,000","13,795,848,000","13,541,640,000","9,622,120,000","5,463,780,000","4,092,640,000","953,967,920","141,107,460","668,854,000","1,129,414,310","772,491,250","389,703,720","399,811,612","281,507,649","125,642,089","124,501,860","595,656,369","498,833,701","409,167,470","965,494,290","399,508,587"
PeRatio,"22.256","22.512","23.06","31.524","15.967","11.489","39.131",,"24.149","21.708","130.561","21.061","128.857","14.406","14.066","19.218","7.827","18.878","20.447","22.387","22.735","13.42"
ForwardPeRatio,"17.668","15.552","16.835","18.587",,,"12.788","22.573","15.974","16.155","18.182","15.625","21.053","12.804","13.089",,,,,,,
PegRatio,,,,,,,,,,,"1.055","0.907","1.222","0.547","0.524",,,,,,,
PsRatio,"0.712","0.632","0.62","0.714","0.698","0.516","0.387","0.221","0.181","0.244","0.299","0.25","0.211","0.227","0.189","0.162","0.157","0.441","0.488","0.465","1.079","0.719"
PbRatio,"5.788","5.43","6.298","7.327","5.73","4.595","4.616","3.22","1.829","2.218","2.76","1.785","1.617","1.309","1.174","1.079","0.929","2.238","2.244","2.109","3.872","2.893"
EnterprisesValueRevenueRatio,"0.519","0.404","0.431","0.488","0.495","0.325","0.217","0.048","0.008","0.047","0.117","0.117","0.066","0.088","0.069","0.034","0.04","0.239","0.249","0.248","0.822","0.503"
EnterprisesValueEBITDARatio,"10.135","7.894","10.227","12.026","8.36","4.759","3.298","-3.019","0.289","1.301","3.464","3.403","3.277","1.902","1.698","1.395","0.851","4.716","5.127","6.718","10.012","5.393"
