name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017
MarketCap,"1,659,301,365","1,608,860,823","813,859,355","2,377,501,978","2,556,441,884","2,356,637,950","1,439,627,349","4,150,154,809"
EnterpriseValue,"2,751,711,365","2,732,451,823","2,621,419,355","3,869,447,978","3,931,607,884","3,927,289,950","2,820,557,349","5,181,892,809"
PeRatio,"66.552","15.104","16.083","14.621","76.848","25.172","4,209.123","92.947"
ForwardPeRatio,"11.601","11.682","7.174","11.481","14.164","14.641","7.289","18.215"
PegRatio,,,,,,,"0.628",
PsRatio,"0.385","0.319","0.169","0.521","0.621","0.553","0.363","1.101"
PbRatio,"1.951","1.924","1.302","2.863","2.862","3.018","1.851","4.717"
EnterprisesValueRevenueRatio,"0.639","0.635","0.577","0.925","0.928","0.916","0.649","1.377"
EnterprisesValueEBITDARatio,"9.141","9.077","10.721","10.601","12.057","12.055","8.625","15.58"
