name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
MarketCap,"3,322,800,832","3,467,206,480","2,466,110,669","1,613,069,652","538,486,482","368,905,279","162,487,049","50,845,536","137,778,440","115,658,101","280,081,326"
EnterpriseValue,"2,695,621,832","2,951,535,480","1,835,082,669","1,374,420,652","356,075,482","298,451,279","62,177,049","180,914,536","241,173,440","198,548,101","324,072,326"
PeRatio,,,,,,,,,,,"18.745"
PsRatio,,,"172.011","60.514","16.422","96.084","6,943.371","75.68","24.174","6.694","9.224"
PbRatio,"3.581","5.447","3.277","6.687","3.09","5.52","1.638","1.174","1.992","1.794",
EnterprisesValueRevenueRatio,"10,874.634",,"194.518","74.547","11.07","43.704",,"581.719","133.762","12.746","11.423"
EnterprisesValueEBITDARatio,"-12.805","-14.021","-14.391","-17.601","-12.732","-7.507","-1.911","-6.019","-10.069","-23.855","27.362"
