name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996
MarketCap,"1,499,840,886","1,578,799,497","1,802,110,767","1,872,361,900","1,474,374,910","1,703,095,980","1,053,429,660","1,468,997,666","1,562,254,038","1,171,328,900","851,001,150","992,103,000","613,287,493","498,599,068","646,247,743","670,554,251","611,278,549","504,532,121","1,251,809,817","1,068,826,233","954,005,296","671,812,894","706,067,107","2,130,252,813","2,464,430,733","2,059,105,125","2,032,907,000","1,019,200,000","391,918,864"
EnterpriseValue,"1,906,379,886","2,045,056,497","2,164,512,767","2,127,278,900","1,738,954,910","1,988,143,980","1,214,736,660","1,544,738,666","1,672,820,038","1,256,403,900","925,636,150","1,065,628,000","718,664,493","671,065,068","805,384,743","635,513,251","670,361,549","601,700,121","1,066,879,817","1,137,390,233","1,026,527,296","795,340,894","880,630,107","2,078,153,813","2,444,696,733","2,091,405,125","2,121,507,000","1,133,900,000","418,318,864"
PeRatio,"23.155","22.171","44","27.052","21.36","20.795","17.361","24.48","21.802","23.213","25.582","16.425","12.04","16.716","28.269","15.648","9.495","9.813","23.866","21.67","20.326",,"16.059","19.447","31.292","36.25","48.765",,
ForwardPeRatio,"12.903","13.755","14.706",,,,,"16.475","17.668","13.477","11.173","10.788","8.726","6.519","8.019",,"11.481",,,,,,,,,,,,
PegRatio,"1.29","1.965","2.101",,,,,"1.83",,"1.348","1.015","0.98","1.742","0.767","0.963",,"1.208",,,,,,,,,,,,
PsRatio,"1.312","1.401","1.682","1.791","1.48","1.701","1.257","1.847","2.111","1.599","1.128","1.275","0.78","0.684","1.15","1.313","1.239","1.405","3.336","1.988","1.808","1.461","1.174","4.634","6.996","6.765","17.694","5.936","2.904"
PbRatio,"5.487","6.061","5.195","4.255","3.597","4.458","2.939","4.521","6.19","3.508","2.28","2.798","1.878","1.874","2.726","3.161","4.082","6.114","3.939","3.664","3.097","2.31","2.503","8.519","12.372","17.614","33.326",,"9.331"
EnterprisesValueRevenueRatio,"1.63","1.749","1.986","2.033","1.756","1.995","1.388","1.956","2.198","1.67","1.232","1.426","0.95","0.913","1.466","1.269","1.42","1.435","2.785","3.014","2.921","3.039","1.441","4.358","6.129","6.492","8.965","6.6","3.162"
EnterprisesValueEBITDARatio,"9.787","10.499","14.04","11.118","10.186","10.279","7.148","10.286","10.303","7.972","7.382","7.897","4.365","4.047","9.008","6.145","5.557","5.172","9.167","8.764","7.324","20.175","4.816","10.063","14.846","16.67","28.576","-14.803","14.887"
