name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
MarketCap,"1,389,074,353","1,669,717,486","2,029,272,283","2,778,873,590","3,813,909,940","6,142,568,520","5,958,617,280","5,633,846,449","6,991,656,065","7,690,514,565","5,428,309,263"
EnterpriseValue,"5,755,602,353","5,889,039,486","5,988,992,283","6,513,096,590","6,818,167,940","9,031,511,520","8,934,117,280","8,835,129,449","10,148,538,065","10,679,148,565","8,358,420,263"
PeRatio,,,,,,"26.4","18.033","29.71","30.06","31.784","60.511"
ForwardPeRatio,"21.186","36.765",,,,"18.692","13.158","14.327","15.552","19.57","18.051"
PegRatio,,,,,,"2.013","1.476","1.61","0.981","1.116","3.008"
PsRatio,"0.458","0.515","0.836","1.826","1.712","1.572","1.563","1.62","2.139","2.724","1.804"
PbRatio,,,,,"6.035","6.478","6.396","8.767","9.19","16.791","78.681"
EnterprisesValueRevenueRatio,"1.917","2.065","2.489","4.336","3.476","2.282","2.336","2.491","3.073","3.749","2.809"
EnterprisesValueEBITDARatio,"15.587","711.58","8,846.37","-15.567","-9.53","10.718","8.62","10.707","11.093","13.578","13.793"
