name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
MarketCap,"1,396,765,133","1,233,734,727","1,041,585,792","812,840,941","1,205,359,437","607,610,165","1,390,164,181"
EnterpriseValue,"1,202,652,133","1,045,614,727","847,570,792","619,402,941","842,511,437","351,866,165","1,052,301,181"
PeRatio,"98.9",,"7.379",,,"2.997",
PsRatio,"5.264","4.948","5.919","40.638",,,
PbRatio,"3.183","3.045","2.719","3.797","3.362","2.412","4.359"
EnterprisesValueRevenueRatio,"4.45","3.869","3.849","16.07",,,
EnterprisesValueEBITDARatio,"-52.621","-45.75","69.616","-4.015","-5.437","-2.096","-9.755"
