name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020
MarketCap,"2,288,108,617","2,271,871,642","2,585,550,278","4,539,384,692","3,500,414,762"
EnterpriseValue,"2,411,531,617","2,410,626,642","2,723,955,278","4,673,710,692","3,663,881,762"
ForwardPeRatio,"29.762","41.494","81.967","217.391","208.333"
PsRatio,"4.014","4.143","5.648","13.184","13.936"
PbRatio,"3.189","3.248","3.976","6.079","4.293"
EnterprisesValueRevenueRatio,"4.302","4.3","5.689","12.756","13.614"
EnterprisesValueEBITDARatio,"-37.128","-37.115","-32.411","-160.427","240.807"
