name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016
MarketCap,"2,364,740,333","1,829,199,963","855,614,993","262,851,862","386,622,018","42,647,669","202,005,700","129,496,237","110,323,332"
EnterpriseValue,"2,284,597,333","1,736,913,963","738,008,993","184,440,862","365,900,018","26,071,652","159,977,481","87,206,909","76,086,374"
PeRatio,,,,,,"5.716",,,
PsRatio,,,"487.876","134.075","225.572","1.34","27.179","74.844","48.997"
PbRatio,"30.437","18.406","6.733","2.578","10.529","1.197","9.495","97.381","2.76"
EnterprisesValueRevenueRatio,"6,425.277",,"1,046.821","101.957","425.465","0.457","9.144","30.281",
EnterprisesValueEBITDARatio,"-3.831","-2.912","-10.269","-2.147","-7.224","2.237","-4.969","-2.815","-2.632"
