name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
MarketCap,"10,018,883,534","10,207,755,000","12,519,142,604","13,576,462,678","11,604,515,231","10,362,414,269","6,088,952,521","6,970,802,159","5,327,842,040","5,261,013,911","4,719,312,309","4,169,546,630","3,563,051,891","3,055,426,252","3,097,194,732","2,389,875,785","2,787,258,186","2,828,083,171","3,014,376,675","3,520,885,935","2,350,282,280","2,073,994,485","1,399,043,897","1,590,669,262","1,315,027,390","848,124,800","803,872,937","578,530,695","376,249,415","253,881,420","212,280,049","207,485,506","157,286,203","125,219,406","93,674,745","104,066,368","95,019,765","100,864,897","118,852,990","96,490,067"
EnterpriseValue,"17,102,319,534","17,040,874,000","19,072,222,604","19,325,526,678","17,059,520,231","11,429,960,269","8,480,912,521","9,024,830,159","7,182,390,040","7,013,685,911","6,368,472,309","5,793,726,630","5,226,905,891","4,648,229,252","4,741,317,732","3,841,627,785","4,027,715,186","4,052,523,171","3,948,003,675","4,507,188,935","3,256,937,280","2,895,748,485","2,125,588,897","2,231,898,262","1,866,144,390","1,374,224,800","1,075,972,937","830,630,695","614,949,415","446,281,420","367,280,049","207,485,506","157,286,203","125,219,406","93,674,745","104,066,368","95,019,765","100,864,897","118,852,990","96,490,067"
PeRatio,"19.694","20.75","26.966","32.738","47.768","63.432","24.421","29.496","25.033","23.84","22.25","18.487","19.258","21","24.978","22.74","28.205","29.859","33.5","38.315","28.988","28.354","21.237","26.736","25.52","23.508","28.701","25.088","19.105","14.307","13.426","14.416","12.804","12.119","9.513","11.812","11.935","12.448","13.904","12.334"
ForwardPeRatio,"18.416","18.762","25.126","29.94","28.49","29.94",,"27.027","21.459","21.692","20.747","16.949","17.986","20.492","23.202",,"25",,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"2.417","2.465","3.589","3.472","3.957",,,,,,"3.576","2.924","2.707","2.013","2.902",,"2.856",,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"4.774","4.344","5.917","7.562","9.714","10.927","7.297","8.7","6.505","6.546","6.064","5.423","4.694","4.068","4.251","3.555","4.424","4.701","5.72","7.2","5.255","5.444","4.429","5.205","4.73","3.321","5.457","4.237","3.09","2.163","1.817","1.838","1.372","1.394","1.151","0.778","0.807","0.97","1.232","1.163"
PbRatio,"1.699","1.724","2.356","2.648","2.503","2.683","2.976","3.597","2.908","3.043","2.922","2.78","2.571","2.524","2.636","2.155","2.633","2.897","3.397","4.513","3.14","3.151","2.837","3.371","3.215","2.31","3.471","3.021","2.128","1.653","1.496",,,,,,,,,
EnterprisesValueRevenueRatio,"8.327","8.297","8.336","10.29","11.663","12.847","10.119","11.148","8.76","8.614","8.166","7.604","6.963","6.763","7.182","5.729","6.424","6.726","7.4","9.073","7.368","7.885","6.601","7.263","6.81","5.341","4.29","3.521","5.02","3.814","3.382","2.05","1.686","1.413","1.138","0.78","0.755","0.971","1.239","1.167"
EnterprisesValueEBITDARatio,"16.152","16.094","18.88","20.833","24.012","23.166","20","18.727","15.322","16.619","14.407","13.619","11.853","11.711","12.596","10.799","12.379","13.053","14.07","17.203","13.795","14.124","11.158","6.424","12.134","10.855","8.354","7.039","9.823","3.814","7.187","2.05","1.686","1.413","1.138","0.78","0.755","0.971","1.239","1.167"
