name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
MarketCap,"2,141,972,955","2,497,419,661","3,005,827,763","4,019,530,314","4,051,359,338","2,681,267,965","1,964,258,296","2,125,608,084","1,939,203,981","1,933,185,930","2,185,600,000"
EnterpriseValue,"7,168,221,955","7,272,687,661","7,894,370,763","8,929,471,314","9,307,770,338","7,497,915,965","7,273,127,296","7,533,774,084","7,555,607,981","7,816,966,930","4,146,118,000"
PeRatio,"49.838","50",,,"62.262",,,"78.556",,"321.5","48.237"
ForwardPeRatio,"625",,"136.986","41.152","37.037","30.675","32.68","58.824","9.074","9.399","28.169"
PegRatio,"86.573"
PsRatio,"2.007","2.331","2.661","3.384","3.956","2.645","1.836","2.16","1.983","2.529","6.7"
PbRatio,"1.505","1.655","1.874","2.463","2.816","1.795","1.12","1.129","1.045","0.905","1.192"
EnterprisesValueRevenueRatio,"6.517","6.612","7.163","7.369","9.186","7.413","6.968","7.471","7.775","9.884","11.431"
EnterprisesValueEBITDARatio,"8.895","9.025","10.471","11.638","12.142","9.801","8.898","10.505","11.274","21.318","14.798"
