name,ttm,04/30/2024,04/30/2023,04/30/2022,04/30/2021,04/30/2020,04/30/2019,04/30/2018,04/30/2017,04/30/2016,04/30/2015,04/30/2014,04/30/2013,04/30/2012,04/30/2011,04/30/2010,04/30/2009,04/30/2008,04/30/2007,04/30/2006,04/30/2005,04/30/2004,04/30/2003,04/30/2002,04/30/2001,04/30/2000,04/30/1999,04/30/1998,04/30/1997,04/30/1996,04/30/1995,04/30/1994,04/30/1993,04/30/1992,04/30/1991,04/30/1990,04/30/1989,04/30/1988,04/30/1987,04/30/1986
MarketCap,"14,442,947,187","11,598,568,072","8,526,394,266","7,470,538,105","8,209,893,392","5,572,845,668","4,852,549,354","3,562,059,505","4,392,939,023","4,373,663,840","3,195,665,039","2,643,917,191","2,220,993,796","2,149,206,412","1,481,208,366","1,967,277,638","1,352,488,162","1,122,724,875","1,272,934,856","1,077,385,680","847,204,026","828,262,674","643,215,000","646,102,032","597,401,777","577,980,506","698,434,000","861,325,000","495,325,116","565,451,208","447,930,750","314,292,125","181,568,217","180,001,250","103,136,575","104,346,662","132,934,162","177,242,500","169,440,482","117,208,750"
EnterpriseValue,"16,798,704,187","13,057,550,072","9,785,422,266","9,141,361,105","9,185,350,392","6,898,170,668","6,173,969,354","4,738,028,505","5,207,588,023","5,168,746,840","4,024,267,039","3,403,673,191","2,927,158,796","2,771,954,412","2,105,945,366","1,994,932,638","1,403,122,162","1,184,027,875","1,412,937,856","1,220,000,680","980,091,026","954,878,674","784,962,000","815,866,032","748,807,777","731,280,506","831,834,000","958,525,000","586,525,116","663,651,208","527,430,750","434,892,125","294,068,217","248,901,250","169,136,575","174,246,662","166,134,162","193,342,500","185,540,482","124,208,750"
PeRatio,"27.649","25.404","19.037","23.407","24.826","24.781","24.646","11.285","22.825","20.036","19.112","19.787","20.248","18.536","18.947","16.869","15.839","13.251","20.12","18.282","27.672","22.685","16.188","20.344","17","16.011","17.434","25.992","18.326","21.141","20.294","18.371","14.117","16.25","11.719","12.007","13.21","17.614","18.915","18.304"
ForwardPeRatio,"23.31","24.155","20.08","21.186","26.11","27.473","23.641","21.142","22.124","19.531","19.268","16.529","16.103","15.848","13.141",,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"1.604","2.223",,"1.94","1.572","2.75","2.149","2.516","1.107",,"2.41","1.516","1.477","1.385","1.047",,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.988","0.82","0.563","0.635","1.018","0.588","0.531","0.457","0.613","0.613","0.399","0.345","0.31","0.31","0.339","0.425","0.289","0.234","0.317","0.322","0.31","0.349","0.297","0.314","0.309","0.411","0.56","0.734","0.451","0.593","0.536","0.402","0.279","0.308","0.182","0.201","0.344","0.57","0.573","0.399"
PbRatio,"4.328","3.935","3.271","3.418","4.336","3.508","3.489","2.679","3.574","4.193","3.808","3.768","3.806","4.247","3.847","2.387","1.876","1.734","2.224","2.093","1.828","1.883","1.591","1.75","1.755","1.808","2.313","3.27","2.136","2.742","2.535","2.589","1.681","1.877","1.216","1.313","2.13","3.115","2.978","2.452"
EnterprisesValueRevenueRatio,"1.122","0.895","0.643","0.77","1.128","0.723","0.667","0.582","0.719","0.719","0.501","0.44","0.407","0.397","0.4","0.43","0.299","0.245","0.351","0.363","0.361","0.403","0.364","0.397","0.389","0.485","0.665","0.808","0.529","0.695","0.641","0.608","0.437","0.41","0.292","0.348","0.417","0.603","0.654","0.436"
EnterprisesValueEBITDARatio,"14.849","12.975","10.276","11.871","12.377","11.588","11.296","9.426","9.848","9.422","8.914","9.05","9.26","8.783","8.425","7.492","6.401","5.592","8.153","7.755","8.911","8.316","6.367","7.554","6.865","7.191","8.327","11.317","8.273","9.76","9.078","9.686","7.78","7.778","6.383","7.543","2.149","3.836","9.564","7.715"
