name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
MarketCap,"4,185,212,947","3,825,687,061","4,021,190,246","6,107,228,934","7,693,640,898","2,883,802,050","2,239,254,394","1,736,324,448","1,416,558,159"
EnterpriseValue,"4,391,209,947","4,073,664,061","4,375,421,246","6,036,324,934","7,581,471,898","2,682,626,050","2,127,116,394","1,626,996,448","1,462,800,159"
PeRatio,"83.988","91.824",,,,,,,
ForwardPeRatio,,"52.632","144.928","135.135","256.41","79.365","416.667",,
PegRatio,,,,"5.379","10.26","1.587","4.095",,
PsRatio,"8.307","7.492","8.001","14.792","22.374","10.471","10.095","10.69","12.142"
PbRatio,"16.043","17.734","51.806","17.923","18.453","7.275","6.945","5.875","9.288"
EnterprisesValueRevenueRatio,"7.443","6.905","8.367","14.18","21.554","9.283","9.338","9.265","11.425"
EnterprisesValueEBITDARatio,"37.691","34.965","3,486.391","-559.644","1,377.698","-5,397.638","-396.554","-126.526","-125.724"
