name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
MarketCap,"4,696,965,258","4,338,797,923","4,434,326,417","6,248,197,492","2,671,177,126","2,941,565,879","2,495,387,889","4,156,782,417","2,574,000,000"
EnterpriseValue,"8,700,965,258","7,959,797,923","7,856,326,417","10,226,197,492","4,215,177,126","4,516,565,879","3,686,387,889","5,026,782,417","3,727,000,000"
PeRatio,"16.089","13.951","13.244",,"116.111","12.109","7.23","22.839","14.38"
ForwardPeRatio,"11.442",,"9.434","13.316","12.739","11.111","9.328",,
PsRatio,"1.264","1.142","1.283","2.797","2.324","1.573","1.441","2.476","1.662"
PbRatio,"2.221","2.02","2.03","3.299","5.117","5.955","4.44","12.489",
EnterprisesValueRevenueRatio,"2.187","2.001","2.049","4.38","4.715","2.457","1.844","2.938","2.354"
EnterprisesValueEBITDARatio,"10.358","9.476","9.062","20.452","-21.954","12.546","7.911","13.697","10.772"
