name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020
MarketCap,"6,888,564,000","5,332,021,862","3,054,013,098","5,198,541,398","5,627,803,073"
EnterpriseValue,"8,894,364,000","7,463,521,862","5,553,813,098","7,376,241,398","5,681,303,073"
PeRatio,"18.496","15.995","7.107","11.957","18.91"
ForwardPeRatio,"14.347","10.834","6.757","10.246","13.514"
PegRatio,"1.025","0.934","0.853","0.75","1.576"
PsRatio,"2.256","1.701","1.023","1.739","2.136"
PbRatio,"7.736","7.019","6.064","11.047","3.555"
EnterprisesValueRevenueRatio,"2.874","2.411","1.744","2.466","2.101"
EnterprisesValueEBITDARatio,"12.666","10.629","7.758","11.008","10.356"
