name,ttm,12/31/2022,12/31/2021,12/31/2020
MarketCap,"1,200,628,614","663,937,500","845,736,407","678,783,977"
EnterpriseValue,"820,551,873","351,572,204","657,543,418","368,256,140"
PeRatio,"14.704","15.714",,
PsRatio,"11.216","4.128","26.219","21.071"
PbRatio,"4.453","5.542","21.244","4.536"
EnterprisesValueRevenueRatio,"10.836","2.034","18.915","11.783"
EnterprisesValueEBITDARatio,"-11.215","7.026","-7.514","-1.778"
