name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
MarketCap,"1,001,887,860","1,123,717,631","1,305,753,663","1,826,391,570","1,978,108,726","3,165,853,857","2,928,184,442","3,805,168,810","3,535,577,250","3,839,229,679"
EnterpriseValue,"4,377,163,860","4,526,419,631","4,675,499,663","5,166,267,570","5,461,110,726","6,444,521,857","5,954,147,442","7,159,211,810","6,518,893,250","6,319,691,679"
PeRatio,"696",,"297",,,"174",,"42.838","799.5","160.177"
ForwardPeRatio,,,,,,,"108.696","131.579",,
PsRatio,"1.346","1.53","1.776","2.517","2.728","4.234","4.032","5.217","5.01","55.034"
PbRatio,"0.313","0.328","0.35","0.509","0.536","0.822","0.708","0.91","0.969","0.996"
EnterprisesValueRevenueRatio,"5.893","6.094","6.315","7.108","7.646","8.665","8.414","9.958","9.54","9.54"
EnterprisesValueEBITDARatio,"158.95","164.37","13.541","13.922","15.246","16.515","14.473","14.011","15.535","13.054"
