name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
MarketCap,"13,217,411,617","11,164,118,885","7,650,779,062","7,759,798,060","7,356,467,765","9,215,800,000","6,865,880,000","6,855,157,196","6,062,327,982"
EnterpriseValue,"18,150,411,617","15,718,118,885","12,974,779,062","13,099,798,060","12,779,467,765","14,276,800,000","10,461,999,000","10,584,521,196","9,919,712,982"
PeRatio,"26.718","25.228","37.8","193.5",,"23.402","12.408","27.059","49.293"
ForwardPeRatio,"17.331","14.085","12.422","13.947","17.731","16.208","14.389","19.048","21.552"
PegRatio,"0.244",,"0.66","0.132","3.24","1.466","1.68","2.217",
PsRatio,"0.379","0.316","0.231","0.278","0.31","0.366","0.287","0.303","0.262"
PbRatio,"2.783","2.379","1.949","2.127","2.093","2.591","2.182","2.5","2.435"
EnterprisesValueRevenueRatio,"0.51","0.442","0.381","0.444","0.558","0.55","0.433","0.438","0.433"
EnterprisesValueEBITDARatio,"12.992","11.251","13.132","16.273","34.917","13.507","10.348","11.118","12.701"
