name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017
MarketCap,"2,801,295,611","2,965,704,358","3,776,978,107","5,453,835,403","10,095,704,452","1,675,628,667","1,955,725,907","1,375,998,989"
EnterpriseValue,"1,819,025,611","1,910,349,358","2,732,969,107","4,479,902,403","9,204,418,452","1,266,153,667","1,580,767,907","1,190,197,989"
PeRatio,,,,"87.451",,,,
PsRatio,"8.366","8.566","30.86","15.766","366.635","11.225","557.261",
PbRatio,"2.717","2.652","4.661","5.388","11.439","3.824","4.241","7.084"
EnterprisesValueRevenueRatio,"5.503","5.78","25.197","92.064","27.422","47.461","12.239",
EnterprisesValueEBITDARatio,"-10.107","-10.615","-8.273","-15.601","129.187","-6.171","-40.577","-13.671"
