name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2010
MarketCap,"2,866,571,476","1,854,547,483","1,795,671,665","2,804,728,096","2,409,621,774","1,795,856,995","1,158,212,817","2,111,135,327","1,973,459,847","1,860,356,906","1,844,741,628","1,745,101,260","3,686,649,265"
EnterpriseValue,"4,034,987,476","2,795,338,483","2,588,109,665","3,473,744,096","3,041,356,774","2,625,487,995","1,761,757,817","2,585,903,327","2,395,701,847","2,259,885,906","2,154,380,628","2,009,969,260","3,565,607,265"
PeRatio,"24.707","11.874","11.483","19.924","55.875","33.431","8.443","23.318","29.244",,,,"191.176"
ForwardPeRatio,"15.48","9.95","8.628","11.765",,,,,,,,,
PegRatio,"7.743"
PsRatio,"1.032","0.667","0.655","1.133","1.134","0.858","0.592","1.119","1.033","1.006","0.996","0.973","0.649"
PbRatio,"3.379","2.186","2.619","3.846","3.797","2.995","1.674","3.206","2.944","2.924","2.436","2.192","3.775"
EnterprisesValueRevenueRatio,"1.425","0.988","0.895","1.338","1.347","1.206","0.812","1.272","1.214","1.207","1.172","1.161","2.578"
EnterprisesValueEBITDARatio,"11.968","8.291","6.165","12.315","12.626","12.344","6.861","10.731","10.366","11.92","17.421","20.62","51.119"
