name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,05/31/1992,05/31/1991,05/31/1990
MarketCap,"741,623,683","705,998,290","400,279,369","218,225,667","247,113,108","270,210,061","235,938,318","178,050,239","476,552,827","260,488,926","408,188,387","413,274,747","168,738,298","80,311,813","85,339,684","56,442,857","34,662,219","162,387,304","103,018,736","64,223,023","34,376,810","16,485,192","17,741,011","31,726,487","11,089,507","20,627,240","24,752,688","24,409,439","14,677,096","21,307,293","11,270,600","18,981,562","13,680,256","6,805,831","4,965,000","12,920,109"
EnterpriseValue,"842,322,683","814,202,290","488,279,369","263,498,667","291,330,108","323,182,061","288,195,318","275,715,239","573,485,827","424,008,926","474,459,387","491,309,747","153,043,298","80,493,813","90,347,684","68,556,857","60,167,219","166,438,304","117,810,736","80,088,023","50,119,810","31,831,192","35,869,011","53,087,487","40,001,366","47,879,263","26,850,181","25,003,701","14,881,295","22,858,037","13,070,600","20,781,562","15,380,256","6,505,831","4,665,000","12,620,109"
PeRatio,"57.514","40.56","40.276","103.833","16.571","27.357",,,"49.821",,"28.255","42.505","15.308","13.875","37.25",,"8.067","24.4","81.545",,,,,,,"250","50",,"50",,,,,"21.799",,
ForwardPeRatio,"22.272","19.048","12.69","10.132","12.547","13.21",,"9.158","15.175","8.439","13.055","16.077","12.87","9.737","16.556",,,,,,,,,,,,,,,,,,,,,
PegRatio,"1.486","1.27","0.846","0.675","0.836","0.881",,"0.611","1.011","0.563","0.522","0.643","0.515","0.39",,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.38","1.404","1.025","0.71","0.765","0.782","0.738","0.474","1.139","0.604","1.588","1.835","1.271","0.768","0.725","0.404","0.17","0.653","0.927","0.716","0.495","0.236","0.225","0.286","0.15","0.959","1.01","1.563","1.422","4.102","1.281","3.503","3.42","66.811","49.65","18.457"
PbRatio,"3.188","3.134","2.002","1.083","1.232","1.467","1.33","0.904","1.957","1.065","2.295","2.454","2.722","1.964","2.426","1.777","0.779","3.968","8.553","8.911","4.742","1.785","1.885","3.23","1.465","2.282","3.275","3.62","2.874","5.241","5.932","9.99","6.514","17.015","12.413","25.84"
EnterprisesValueRevenueRatio,"1.546","1.494","1.155","0.813","0.922","0.945","0.854","0.799","1.375","1.154","1.803","2.49","1.133","0.578","0.643","0.493","0.328","0.705","0.87","0.982","0.723","0.467","0.456","0.583","0.445","2.903","1.234","1.721","1.511","3.687","1.79","3.996","3.845","65.058","46.65","18.029"
EnterprisesValueEBITDARatio,"17.753","17.16","12.292","15.075","11.515","11.011","12.58","11.385","-114.217","14.887","15.495","33.388","8.607","5.661","13.568","-4.872","4.531","11.674","16.192","17.069","20.549","12.201","9.726","9.955","9.517","59.159","10.742","69.376","13.109","45.716","16.338","-207.816","76.901",,"46.65","-31.55"
