name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
MarketCap,"22,709,156,086","14,667,367,750","13,796,300,314","14,571,589,935","9,758,596,567","10,584,038,610","7,061,775,949","7,805,046,565","2,628,019,846","12,852,042,822","12,053,528,236","16,720,834,071"
EnterpriseValue,"22,971,156,086","16,094,367,750","15,130,300,314","16,002,589,935","11,887,596,567","15,494,038,610","12,175,775,949","13,319,046,565","3,954,019,846","19,047,042,822","17,186,528,236","20,430,834,071"
PeRatio,"73.174","30.198",,,,,"13.759","10.302","9.583","145.371","0.698","2.064"
ForwardPeRatio,"72.464","41.841","74.627","322.581","1,250",,,,,,"13.605","26.596"
PegRatio,"3.589",,,,,,,,,,,
PsRatio,"5.456","5.12","4.967","7.749","7.603","5.146","3.599","6.193",,"2.867","0.909","3.593"
PbRatio,"2.741","2.138","1.911","2.126","1.355","1.894","1.208","1.45","2.095","1.161","0.842","1.16"
EnterprisesValueRevenueRatio,"6.182","5.861","5.806","8.726","10.049","7.825","6.355","10.98",,"4.068","3.991","4.392"
EnterprisesValueEBITDARatio,"26.015","20.714","28.176","30.715","174.818","66.214","21.324","43.813","8.522","16.606","11.038","2.097"
