name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017
MarketCap,"1,253,992,866","1,477,880,530","2,097,380,814","7,356,303,984","18,043,902,804","17,306,087,099","11,713,345,524","15,647,974,148"
EnterpriseValue,"26,291,542,866","26,597,887,530","28,444,462,814","34,139,731,984","43,880,360,804","41,458,841,099","34,303,308,524","37,738,466,148"
PeRatio,"22.917",,"3.262","7.491","210.389","54.68","5.47",
ForwardPeRatio,"5.731","8.511","4.511","10.267","25.907","28.736","20.161","22.075"
PegRatio,"0.09","0.288",,"0.405","0.42","0.275",,
PsRatio,"0.135","0.159","0.213","0.778","2.337","1.911","1.281","1.689"
PbRatio,"28.759",,,,"24.565","8.316","3.198","5.101"
EnterprisesValueRevenueRatio,"2.846","2.879","2.948","3.383","4.435","4.247","3.586","4.055"
EnterprisesValueEBITDARatio,"7.728","7.818","7.853","7.831","10.918","10.399","8.75","11.919"
