name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
MarketCap,"962,883,986","971,527,534","920,983,475","1,053,005,701","1,085,463,882","1,645,038,150","945,902,359","781,165,880","397,101,558","334,404,614","292,311,061","390,868,514"
EnterpriseValue,"992,914,986","991,528,534","915,862,475","1,028,106,701","1,095,199,882","1,671,790,150","977,563,359","747,195,880","372,250,558","303,231,614","262,045,061","382,920,514"
PeRatio,"32.292","34.103","27.029","29.657","29.082","53.61","43.839","73.137","39.583","42.211","33.31","9.853"
ForwardPeRatio,,,,,,,,,,,"16.667","24.45"
PegRatio,,,,,,,,,,,"1.19",
PsRatio,"6.703","6.578","6.21","7.377","8.382","13.874","8.71","8.042","4.342","3.894","3.565","3.345"
PbRatio,"19.669","16.788","13.556","12.667","19.134","56.774","31.385","10.274","5.715","4.512","3.953","6.754"
EnterprisesValueRevenueRatio,"6.683","6.673","6.043","6.949","8.217","13.063","8.168","6.356","3.403","2.963","2.651","4.136"
EnterprisesValueEBITDARatio,"21.251","21.221","18.577","18.145","21.565","34.721","23.451","19.183","10.406","9.569","8.138","13.381"
