name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020
MarketCap,"1,421,316,874","190,939,822","112,142,196","883,658,767","2,105,168,636"
EnterpriseValue,"1,065,944,874","92,610,822","-7,864,804","573,701,767","2,223,569,636"
PsRatio,"721.259","58.997",,,
PbRatio,"3.714","2.258","1.118","3.016",
EnterprisesValueRevenueRatio,"664.14","47.935",,,
EnterprisesValueEBITDARatio,,"-0.735","0.037","-3.432","-35.912"
