name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011
MarketCap,"1,333,177,305","1,566,808,132","1,771,507,417","2,691,663,312","2,611,233,831","1,898,439,104","1,773,404,812","1,852,020,591","1,208,093,708","2,829,582,416","3,205,113,969","1,933,759,050","569,923,530","149,029,353"
EnterpriseValue,"1,640,640,305","1,921,916,132","2,264,418,417","2,552,365,312","2,615,475,831","1,978,801,104","1,674,222,812","1,830,981,591","1,154,528,708","2,788,051,416","3,157,450,969","1,949,839,050","554,064,530","137,435,353"
PeRatio,"32.213","224.933","85.8","44.903","20.634","906",,,,"274.25",,,,
ForwardPeRatio,"10.428","9.653","8.969","18.051","15.625","20.243","42.017","121.951","92.593","39.37","52.91",,,
PsRatio,"2.208","2.336","2.983","5.326","6.103","4.758","5.461","6.35","4.513","12.748","18.143","30.322","13.558","7.139"
PbRatio,"1.532","1.884","2.303","3.746","4.466","5.484","5.887","7.011","5.653","13.538","20.669","39.37","8.654","15.797"
EnterprisesValueRevenueRatio,"2.431","2.847","3.396","4.713","6.087","4.7","4.964","6.388","4.177","11.197","15.974","22.792","14.176","8.76"
EnterprisesValueEBITDARatio,"10.613","12.433","16.131","22.399","41.181","64.353","50.65","-152.939","-62.488","134.656","760.832","-37.537","-12.36","-4.015"
