name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
MarketCap,"9,945,307,449","7,354,740,708","2,712,203,215","1,702,487,892","417,827,851","1,274,248,418","2,912,843,074","5,531,755,580","4,338,221,928"
EnterpriseValue,"13,782,106,449","9,457,637,708","5,048,974,215","2,720,650,892","1,509,403,851","2,283,195,418","3,385,311,074","5,694,174,580","4,338,084,345"
PeRatio,"13.831","15.281","4.947",,,"33","14.5","141.429",
ForwardPeRatio,"10","7.599","3.932","5.255",,"17.123","12.674","24.45","19.531"
PegRatio,"0.909",,"0.112","0.876",,,,,
PsRatio,"2.138","1.705","1.9","1.939","0.622","1.348","2.539","17.316","2.82"
PbRatio,"1.57","2.012","0.96","0.659","0.155","0.393","0.951","1.881","8.206"
EnterprisesValueRevenueRatio,"4.416","3.03","2.369","2.642","2.6","2.418","3.799","13.245","43.893"
EnterprisesValueEBITDARatio,"6.252","4.29","3.62","5.562","-4.406","4.37","5.417","20.275","-30.056"
