name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020
MarketCap,"2,952,528,222","2,811,669,680","2,565,945,061","4,537,507,302","5,158,468,031"
EnterpriseValue,"3,020,144,222","2,842,718,680","2,660,815,061","4,416,248,302","5,508,372,031"
ForwardPeRatio,"42.017","35.971","33.113","113.636",
PsRatio,"8.285","7.918","7.851","16.238","22.164"
PbRatio,"2.82","2.673","2.431","4.671","10.368"
EnterprisesValueRevenueRatio,"8.523","8.023","7.927","15.436","22.619"
EnterprisesValueEBITDARatio,"126.663","119.222","29.897","75.392","308.281"
