name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017
MarketCap,"1,637,374,951","1,645,440,837","1,544,454,692","2,445,911,632","1,664,616,039","1,625,155,626","1,130,912,124","1,380,891,735"
PeRatio,"14.979",,,"3.629",,"7.553","9.168",
PsRatio,"14.528",,,"3.612",,"7.461","9.025",
PbRatio,"0.976","0.97","0.812","1.144","1.045","1.062","0.796",
EnterprisesValueRevenueRatio,"20.828",,,"4.605",,"9.578","12.687",
