name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
MarketCap,"94,159,225,335","65,422,579,239","69,592,432,800","71,834,622,377","101,184,955,937","81,562,668,101","65,189,364,033","64,318,695,346","25,575,078,158","47,910,865,135","90,692,688,640","124,166,373,299","156,234,745,573","224,839,874,030","198,699,373,829","107,438,569,681","252,781,150,879","112,955,270,431","78,166,056,157","43,205,220,580","31,757,683,503","16,226,395,059","25,306,225,227","13,712,064,085"
EnterpriseValue,"140,001,413,212","112,905,579,239","117,724,432,800","138,052,622,377","176,603,955,937","154,450,668,101","153,332,364,033","164,609,695,346","126,845,078,158","157,484,865,135","177,226,688,640","196,282,373,299","250,856,745,573","307,087,874,030","254,696,373,829","136,477,569,681","269,764,150,879","121,673,270,431","89,855,056,157","56,899,220,580","44,037,683,503","27,605,395,059","31,956,225,227","21,270,064,085"
PeRatio,"3.82","2.04","2.787",,"15.627","17.118","28.583",,,"5.408","7.409","11.509","7.141","9.753","13.469","5.695","19.207","6.812","7.163","7.041","5.465","7.014","7.259","18.843"
ForwardPeRatio,"3.97","3.546","5.236","17.007","8.977","6.993","6.711","10.504","6.887","7.71","6.305","7.283","7.273","11.429",,,,,,,,,,
PegRatio,,"1.857",,"1.158","0.684",,"0.164","0.253","0.527","0.497","0.354",,"3.108","4.52",,,,,,,,,,
PsRatio,"0.93","0.587","0.97","1.228","1.163","0.895","0.774","0.803","0.258","0.338","0.635","0.881","1.144","1.556","2.277","0.909","2.881","1.623","1.54","1.165","1.041","0.718","1.031","0.489"
PbRatio,"1.242","1.008","1.055","1.668","1.414","1.17","0.812","0.825","0.385","0.291","0.587","0.756","1.263","1.819","2.649","2.296","4.469","2.611","2.353","1.92","1.852","1.745","1.91","1.152"
EnterprisesValueRevenueRatio,"0.273","0.907","1.402","2.572","2.306","1.825","1.969","2.022","1.303","1.096","1.253","1.362","1.719","2.549","2.772","1.154","3.075","1.682","1.595","1.481","1.425","1.221","1.302","0.789"
EnterprisesValueEBITDARatio,"0.535","1.612","2.622","8.126","5.268","5.485","7.479","10.108","18.309","21.476","6.292","7.281","6.65","8.414","8.339","4.042","10.571","5.033","4.864","4.395","3.597","3.269","3.488","1.899"
