name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,05/31/2013,05/31/2012,05/31/2011,05/31/2010,05/31/2009,05/31/2008,05/31/2007,05/31/2006,05/31/2005
MarketCap,"10,306,913,573","11,677,830,807","14,936,902,961","14,487,489,355","8,722,896,427","8,196,462,524","11,259,581,182","9,007,933,993","10,272,496,642","9,725,895,913","15,994,127,373","18,067,026,019","14,147,161,646","19,541,347,790","20,565,964,522","24,314,877,510","55,597,995,932","15,503,666,872","6,064,717,726","5,030,964,716"
EnterpriseValue,"13,952,913,573","14,970,430,807","18,586,102,961","17,776,389,355","12,778,196,427","12,434,662,524","14,839,681,182","12,237,333,993","13,495,696,642","12,239,295,913","16,839,127,373","15,816,926,019","11,389,161,646","16,467,847,790","18,987,264,522","23,173,777,510","56,117,095,932","17,443,566,872","8,501,617,726","7,454,564,716"
PeRatio,"9.154","9.046","4.28","8.36",,,,"27.011","23.278","8.386","10.328","13.606","10.787","12.607","35.515","7.962","39.163","36.979",,"27.83"
ForwardPeRatio,"10.65","11.001","4.591","5.353","13.072","16.313","11.249","11.933","17.361","8.403","12.739","11.723","9.302",,,,,,,
PegRatio,,,,"0.224","0.182","8.456",,"0.728",,"1.635","0.761","1.27","0.654",,,,,,,
PsRatio,"0.779","0.802","0.865","1.376","1.05","0.893","1.201","1.258","1.385","1.104","1.954","2.569","1.874","3.19","3.175","2.007","6.94","2.679","1.121","1.072"
PbRatio,"0.839","0.961","1.284","1.39","1.022","0.811","1.078","0.891","1.096","1.012","1.533","1.973","1.693","2.718","2.429","3.127","9.527","3.706","1.718","1.566"
EnterprisesValueRevenueRatio,"1.019","1.093","0.972","1.439","1.472","1.396","1.548","1.652","1.884","1.376","1.859","1.586","1.025","1.657","2.809","2.25","5.719","3.021","1.602","1.695"
EnterprisesValueEBITDARatio,"5.636","6.047","3.235","5.5","10.283","-79","8.987","10.107","12.334","6.192","8.03","5.61","3.629","4.396","11.166","6.904","17.749","18.807","12.811","14.933"
