name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006
MarketCap,"2,072,696,725","1,786,199,123","1,974,697,508","2,319,022,163","857,743,692","1,134,542,129","843,493,912","714,058,293","286,522,079","132,580,865","717,836,101","387,365,401","33,377,005","56,668,646","169,305,522","172,315,379","149,185,098","546,335,495","284,753,905"
EnterpriseValue,"3,110,143,725","2,557,495,123","3,023,939,508","3,726,110,163","2,342,652,692","2,618,604,129","2,082,815,912","1,515,590,293","1,062,274,079","911,546,865","1,200,638,101","567,548,401","244,541,005","302,778,646","361,310,522","379,423,379","413,696,098","527,350,495","91,129,848"
PeRatio,"14.097","6.728","2.2","10.693",,,"8.874",,,,,,,"2.543",,,"1.038","142.778","981.001"
ForwardPeRatio,"6.184","9.452","5.845","4.525","6.05","4.423","4.212","34.13",,,"12.255","88.496",,,,,,,
PsRatio,"2.571","1.763","1.163","2.49","1.048","1.404","1.167","2.397","1.016","0.424","2.748","1.001","0.387","0.536","1.356","1.206","0.582","130.225",
PbRatio,"1.249","0.985","0.94","1.32","0.574","0.745","0.56","0.679","0.271","0.092","0.711","3.247","0.286","0.141","0.347","0.345","0.266","1.455","2.316"
EnterprisesValueRevenueRatio,"3.276","2.694","2.104","2.61","3.379","3.188","3.197","4.565","4.783","3.891","8.146","8.12","2.838","2.828","2.985","2.665","1.732","145.156",
EnterprisesValueEBITDARatio,"7.59","6.241","3.828","4.23","11.087","13.891","9.076","12.605","-30.888","-2.604","35.417","23.585","-0.891","-21.461","7.571","4.506","2.121","125.261","28.603"
