name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017
MarketCap,"1,958,153,097","1,621,941,829","1,252,883,620","1,365,423,102","1,407,270,075","1,549,042,486","610,330,159","449,947,841"
EnterpriseValue,"2,292,251,097","1,883,346,829","1,311,334,620","1,307,783,102","1,527,669,075","1,688,234,486","731,487,159","601,242,841"
PeRatio,"19.439","19.024","8.871","6.826","47.706","28.467",,
ForwardPeRatio,"13.004","8.197","11.779","7.037","11.723",,,
PsRatio,"4.229","3.449","2.793","3.343","4.609","5.538","4.078","5.461"
PbRatio,"2.434","2.461","2.613","3.947","11.485","10.774","6.758","9.005"
EnterprisesValueRevenueRatio,"5.362","4.406","3.075","2.669","4.714","5.927","3.138","4.056"
EnterprisesValueEBITDARatio,"11.012","9.048","6.351","4.513","13.773","12.732","11.625","10.717"
