name,ttm,11/30/2023,11/30/2022,11/30/2021,11/30/2020,11/30/2019,11/30/2018,11/30/2017,11/30/2016,11/30/2015,11/30/2014,11/30/2013,11/30/2012,11/30/2011,11/30/2010,11/30/2009,11/30/2008,11/30/2007,11/30/2006,11/30/2005,11/30/2004,11/30/2003,11/30/2002,11/30/2001,11/30/2000,11/30/1999,11/30/1998,11/30/1997,11/30/1996,11/30/1995,11/30/1994,11/30/1993,11/30/1992,11/30/1991,11/30/1990,11/30/1989,11/30/1988,11/30/1987
MarketCap,"21,240,032,036","19,035,840,000","12,501,870,000","20,016,320,000","21,718,260,000","32,121,453,270","41,961,840,000","47,129,520,000","37,323,660,000","39,009,160,000","34,297,569,544","28,007,517,122","30,000,160,000","25,796,400,000","32,634,900,000","25,207,610,000","16,485,000,000","35,742,511,917","38,898,060,000","46,262,010,000","42,584,383,300","28,080,837,057","16,459,076,280","15,267,281,239","13,260,444,242","27,044,366,231","20,519,840,034","16,058,959,386","9,008,829,132","7,347,982,174","6,110,037,032","6,793,690,108","4,549,475,250","3,251,264,368","1,805,405,250","2,673,874,624","1,901,407,297","1,212,507,000"
EnterpriseValue,"50,716,032,036","48,822,840,000","40,715,870,000","44,862,320,000","39,884,260,000","41,706,453,270","51,052,840,000","55,810,520,000","46,254,660,000","46,330,160,000","42,728,569,544","37,044,517,122","38,437,160,000","34,699,400,000","41,569,900,000","34,716,610,000","24,980,000,000","42,255,511,917","45,582,060,000","54,472,010,000","49,877,383,300","34,033,074,057","18,181,853,280","17,413,513,239","15,418,458,242","28,249,393,231","22,645,634,034","16,821,859,386","10,036,129,132","8,467,005,174","7,232,365,032","7,856,290,108","5,308,975,250","4,408,364,368","2,962,505,250","3,564,174,624","1,634,807,297","967,307,000"
PeRatio,"5.985",,,,,"10.176","13.488","17.837","15.916","28.072","24.533","25.43","23.15","13.719","16.725","14.299","7.317","15.295","17.686","20.181","23.665","20.109","17.531","16.525","14.18","26.581","24.643","26.898","18.281","16.352","32.039","84.43","64.5","52.557","33.974","54.514","38.176","27.273"
ForwardPeRatio,"15.337","14.472","14.245","75.188",,"10.235","12.953","15.221","13.21","15.291","18.727","19.455","15.038","11.806","14.006",,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,"1.19","1.192","0.86","0.761","1.029","1.647","1.708","0.804","0.95",,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.95","0.948","1.186","28.821","1.386","1.527","2.31","2.776","2.413","2.508","2.171","1.826","1.958","1.659","2.298","1.957","1.173","2.826","3.405","4.108","4.511","3.97","3.842","3.374","3.623","7.807","6.845","13.38","8.226","7.345","3.383","4.364","3.087","1.874","1.298","2.33","3.171","2.149"
PbRatio,"3.086","2.735","1.492","1.347","1.113","1.219","1.702","1.95","1.63","1.602","1.364","1.155","1.254","1.082","1.417","1.144","0.811","1.79","2.136","2.726","2.702","2.07","2.257","2.316","2.259","4.56","4.788","4.595","3.067","3.134","3.168","4.175","3.285","3.138","1.743","2.994","2.527","1.908"
EnterprisesValueRevenueRatio,"2.349","2.261","3.346","23.513","7.13","2.003","2.704","3.187","2.822","2.948","2.69","2.397","2.499","2.197","2.873","2.579","1.671","3.242","3.85","4.91","5.128","5.066","4.148","3.828","4.067","8.051","7.525","6.873","4.536","4.237","4.005","5.046","3.603","3.138","2.129","3.105","2.726","1.715"
EnterprisesValueEBITDARatio,"11.595","11.162","-18.541","-7.887","-5.604","7.686","9.423","11.849","9.659","12.721","13.565","12.524","12.144","9.134","11.018","9.933","6.183","10.857","12.658","15.383","16.709","5.066","-20.521","-16.154","12.134","22.355","22.192","20.31","14.41","13.69","13.048","17.815","12.833","10.991","8.243","11.591","8.813","5.477"
