name,ttm,09/30/2024,09/30/2023,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013,09/30/2012,09/30/2011,09/30/2010,09/30/2009,09/30/2008,09/30/2007,09/30/2006,09/30/2005,09/30/2004,09/30/2003,09/30/2002,09/30/2001,09/30/2000,09/30/1999,09/30/1998,09/30/1997,09/30/1996
MarketCap,"1,144,699,204","1,149,449,060","1,019,392,942","947,952,273","959,955,030","1,011,743,440","1,458,798,050","1,444,869,273","1,594,175,965","2,024,273,700","1,989,653,970","2,687,122,350","2,818,810,800","1,470,141,200","1,644,259,890","1,922,358,740","1,473,234,960","1,098,905,500","1,450,725,600","1,023,409,485","868,704,510","1,043,866,500","820,950,720","659,864,490","616,785,280","490,138,000","453,058,500","397,569,375","432,608,437","621,221,375"
EnterpriseValue,"2,491,219,204","2,491,680,060","2,357,218,942","2,157,184,273","2,222,018,030","2,347,815,440","2,696,552,050","2,703,608,273","2,841,123,965","3,195,812,700","3,084,459,970","3,861,102,350","3,914,871,800","1,702,668,200","1,842,875,890","2,113,403,740","1,659,476,960","1,492,979,500","1,892,283,600","1,533,778,485","1,429,588,510","1,506,300,500","1,189,011,720","1,091,678,490","1,051,191,280","995,514,000","875,058,500","765,669,375","841,308,437","1,030,521,375"
PeRatio,"15.57","11.96","11.547","5.414","9.968","20.099","21.482","18.976","56.717","302.727","20.673","33","64.11","35.655","14.413","16.799","8.431","9.964","10.278","15.925",,"35.938","17.017","12.637","11.229","11.111","24.548","14.183","43.615","23.505"
ForwardPeRatio,,,,,"12.5","15.576","16.529","17.953","19.455","19.011","14.993","19.724","19.724","21.186","13.831",,,,,,,,,,,,,,,
PegRatio,,,,,"1.11","3.206","2.859","0.742","0.456","5.129","1.548","1.301","9.761",,"3.458",,,,,,,,,,,,,,,
PsRatio,"0.867","0.864","0.718","0.653","0.777","0.916","1.141","1.079","1.391","1.92","1.348","1.393","1.543","1.453","1.393","1.705","1.219","0.703","0.947","0.615","0.536","0.784","0.995","1.159","0.628","0.766","1.067","0.811","0.762","0.667"
PbRatio,"2.092","1.893","1.744","1.675","2.115","2.397","2.841","2.499","2.477","2.462","1.943","2.38","2.278","6.986","4.59","5.269","4.096","4.993","7.331","7.524","11.413","6.209","9.764","34.215","4.351","5.468","6.624","2.69","3.064","3.772"
EnterprisesValueRevenueRatio,"1.877","1.852","1.637","1.465","1.783","2.108","2.093","2.005","2.467","3.017","2.079","1.99","2.322","1.671","1.548","1.859","1.452","0.948","1.256","0.922","0.882","1.152","1.541","1.914","1.071","1.454","1.608","1.147","1.091","1.456"
EnterprisesValueEBITDARatio,"11.508","10.351","10.681","7.076","7.888","9.622","10.06","9.594","12.319","14.844","9.945","12.444","13.576","15.741","10.303","12.091","6.998","8.234","8.975","9.608","12.652","13.442","10.84","63.107","7.685","24.221","27.692","7.258","9.155","10.94"
