name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017
MarketCap,"1,000,674,775","1,100,973,425","821,853,199","1,155,541,088","380,162,415","260,059,518","60,803,856","70,462,133"
EnterpriseValue,"1,858,729,775","1,981,741,425","1,760,630,199","1,819,107,088","910,036,415","680,548,518","384,465,856","233,185,133"
PeRatio,"110.25"
PsRatio,"4.814","5.268","4.118","6.962","2.277","1.747","1.086","3.271"
PbRatio,"2.072","2.193","1.691","3.615","1.854","2.503",,"6.734"
EnterprisesValueRevenueRatio,"9.301","9.916","9.593","12.937","8.284","9.039","7.812","9.396"
EnterprisesValueEBITDARatio,"13.017","13.879","16.261","24.144","15.059","17.29","19.354","21.826"
