name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"9,037,617,160","6,509,368,067","3,229,530,892","9,537,437,598"
EnterpriseValue,"8,704,718,160","6,277,978,067","3,058,496,892","9,048,451,598"
ForwardPeRatio,"169.492","45.455",,
PsRatio,"13.355","12.326","9.09","42.716"
PbRatio,"10.395","7.234","3.665","14.064"
EnterprisesValueRevenueRatio,"12.891","11.972","8.691","41.866"
EnterprisesValueEBITDARatio,"114.747","265.78","-281.655","476.962"
