name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007
MarketCap,"838,681,183","684,350,986","486,283,134","297,420,551","351,375,771","1,193,468,953","2,124,520,287","1,166,490,895","862,295,219","577,279,185","301,220,352","119,060,873","293,731,477","605,162,502","367,450,713","181,291,020","997,100,610"
EnterpriseValue,"818,601,328","601,402,749","413,365,561","299,257,176","501,710,171","1,232,839,293","2,191,695,579","1,210,196,717","903,406,533","724,309,089","444,124,370","399,945,574","595,223,601","709,052,880","515,415,118","428,386,772","1,275,475,061"
PeRatio,"7.17",,,,"1.695","21.431","32.875",,"6.342",,"2.427",,,,"15.006","5.042","24.758"
ForwardPeRatio,,,,,,,,,,,,,"6.92",,,,
PegRatio,,,,,,,,,,,,,"6.921",,,,
PsRatio,"2.159","0.61","0.33","0.231","0.284","1.1","1.987","1.987","2.707","0.947","0.349","0.112","0.324","1.128","0.648","0.313","1.585"
PbRatio,"1.83","0.593","0.327","0.22","0.301","18.917","40.906",,"7.692",,"1.224","1.038","0.519","1.163","0.623","0.299","1.591"
EnterprisesValueRevenueRatio,"0.003","0.003","0.002","0.001","0.003","0.011","0.036","0.047","0.238","0.201","0.129","0.134","0.259","0.326","0.248","0.214","0.644"
EnterprisesValueEBITDARatio,"0.003","0.006","0.007","-0.02","0.007","0.043","0.138","0.236","0.443","-6.039","0.29","-0.549","2.391","3.425","1.159","0.952","2.327"
