name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010
MarketCap,"9,090,454,891","7,021,776,223","5,298,190,487","4,376,051,875","5,745,334,360","5,917,007,139","3,641,284,858","6,012,925,639","3,939,566,535","3,345,297,699","3,232,663,246","3,776,907,040","3,019,180,134","2,848,128,521","2,990,498,963"
EnterpriseValue,"10,224,360,891","8,312,298,223","6,583,692,487","5,556,682,875","6,599,170,360","6,763,872,139","4,343,664,858","6,323,633,639","4,323,476,535","3,507,125,699","3,324,362,246","3,516,311,040","2,551,356,134","2,552,110,521","2,604,767,963"
PeRatio,"37.108","31.576","17.183","17.866","21.077","29.009","20.335","30.706","28.156","49.641","11.306","17.715","13.717","18.015","19.685"
ForwardPeRatio,"21.787",,"20.79",,"19.455","22.624","15.361",,,,"12.987","13.85","11.779","13.889","15.361"
PegRatio,,,,,,,,,,,"1.623","1.731","1.472","0.992","1.921"
PsRatio,"3.66","2.942","2.425","2.185","2.792","3.2","2.192","3.656","2.771","1.169","1.154","1.174","0.947","0.999","1.119"
PbRatio,"9.74","8.052","7.436","7.567","10.443","16.692","9.278","19.532","33.321","10.532","2.876","3.695","3.061","3.242","4.195"
EnterprisesValueRevenueRatio,"4.096","3.33","2.949","2.616","3.108","3.569","2.413","3.747","2.788","2.478","2.292","2.273","0.775","0.865","0.969"
EnterprisesValueEBITDARatio,"22.873","18.596","15.505","11.101","14.54","16.466","11.801","17.22","13.673","11.318","22.923","9.803","6.494","14.834","8.546"
