name,ttm,07/31/2024,07/31/2023,04/30/2022,04/30/2021,04/30/2020,04/30/2019,04/30/2018
MarketCap,"821,776,578","890,018,514","868,658,161","937,266,560","489,154,544","426,286,002","429,664,349","424,750,389"
PeRatio,"18.452","30.22",,"13.196","27.93","6.804",,
PsRatio,"18.874","37.901",,"30.442","27.461","6.909",,
PbRatio,"0.866","0.929","0.873","0.789","2.364","0.859","0.946","0.875"
EnterprisesValueRevenueRatio,"18.874","33.117",,"30.456","27.48","6.729",,
