name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017
MarketCap,"1,071,571,992","1,134,462,064","1,154,042,926","1,402,252,881","1,943,902,622","2,344,468,029","2,008,118,186","2,224,711,587"
EnterpriseValue,"1,883,399,992","1,992,187,064","1,938,800,926","2,717,931,881","3,754,214,622","4,333,993,029","4,119,892,186","4,807,609,587"
PeRatio,"15.267","19.157","22.15",,"46","26.03","18.284","525.979"
ForwardPeRatio,"10.65","9.183","8.993",,"15.083","17.123","14.104","18.282"
PsRatio,"1.584","1.702","1.524","1.185","1.336","1.46","1.254","1.192"
PbRatio,"1.519","1.674","1.464","1.982","1.08","1.354","1.212","2.068"
EnterprisesValueRevenueRatio,"2.725","2.883","2.364","4.447","7.57","8.135","3.352","3.266"
EnterprisesValueEBITDARatio,"8.915","9.43","9.184","20.8","28.979","23.418","12.534","16.267"
