name,ttm,03/31/2023,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015
MarketCap,"2,627,699,424","2,285,027,271","2,813,841,150","1,822,692,120","372,500,370","834,005,848","480,901,392","262,527,201","247,690,000","617,710,080"
EnterpriseValue,"2,955,121,424","2,651,097,271","2,959,783,150","2,057,913,120","667,811,370","964,272,848","652,154,392","455,104,201","462,067,000","693,603,080"
PeRatio,"16.149","13.784","16.688","45.152","7.389","22.822","19.484","21.043","22.381","53.61"
ForwardPeRatio,"16.155","13.123","18.248","28.409","6.402","20.04","18.657",,,
PsRatio,"1.554","1.44","2.106","2.217","0.443","1.121","0.718","0.431","0.484","1.585"
PbRatio,"2.885","3.134","5.086","5.027","1.187","3.276","2.369","1.487","1.55","4.474"
EnterprisesValueRevenueRatio,"1.734","1.599","1.989","2.303","0.79","1.241","0.962","0.723","0.812","1.722"
EnterprisesValueEBITDARatio,"10.979","9.903","10.359","18.567","7.029","11.586","10.289","8.346","10.442","15.519"
