name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999
MarketCap,"1,420,834,147","1,126,327,300","702,166,575","775,514,373","358,771,717","745,563,473","533,546,831","750,393,863","702,003,363","518,857,538","642,161,425","193,168,415","30,039,351","55,039,457","133,481,407","77,230,687","27,434,014","102,762,578","64,724,702","70,806,577","106,018,637","57,765,139","28,713,418","53,735,526","39,714,410","44,811,288"
EnterpriseValue,"1,510,232,147","1,243,981,300","957,467,575","962,250,373","528,817,717","872,503,473","695,178,831","883,646,863","804,656,363","483,137,538","620,941,868","171,948,858","3,128,896","5,915,982","113,873,880","64,049,030","12,646,760","72,107,654","54,454,771","60,507,080","88,749,949","48,630,812","24,431,360","49,453,468","36,979,427","39,536,736"
PeRatio,"79.341","102.111",,,,"46.022","2,251","100.703","89.147","15.245","27.507","0.004",,,,,,,,,,,,,,
ForwardPeRatio,"14.859","13.532","12.077",,"8.299","11.723",,"14.164","45.872","23.753","20.408",,,,,,,,,,,,,,,
PsRatio,"2.52","2.141","2.235","2.613","1.744","3.428","2.732","4.479","6.457","6.584","13.069","3.457","11.632","96.014","43.688","39.132","7.223","195.385","130.172","327.487","1,361.203","881.991","8.87","31.547","21,565,421.152","44,811,288.576"
PbRatio,"3.283","2.62","2.257","4.052","1.839","3.498","2.772","4.108","4.161","3.328","6.454","5.265","1.066","1.247","6.971","4.879","1.984","3.457","7.168","7.716","6.659","6.652","6.21","13.263","13.116","8.221"
EnterprisesValueRevenueRatio,"3.102","2.555","3.026","4.452","2.537","4.224","3.449","4.997","6.256","6.33","11.094","5.716","1.36","13.595","46.024","50.911","3.345","146.247","3.771","234.205","1,139.485","742.523","8.621","28.301","162.391","39,536,736"
EnterprisesValueEBITDARatio,"14.167","11.669","38.238","308.809","18.8","14.366","10.141","15.692","19.001","12.188","25.825","100.968","-0.115","-0.117","-2.512","-1.673","-0.704","-8.395","15.307","-6.576","-7.296","-8.169","-6.57","-18.486","-11.157","-26.115"
