name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997
MarketCap,"1,851,974,366","1,904,768,820","1,802,188,255","2,013,698,300","1,613,271,323","1,337,165,625","588,248,269","796,958,450","1,027,525,312","1,136,641,523","1,376,874,312","1,290,423,028","1,112,181,134","780,330,220","698,904,831","541,619,624","159,540,301","800,107,311","1,240,616,417","935,206,564","1,033,192,800","664,701,796","438,428,819","663,540,434","206,765,198","238,446,000","420,192,750","108,292,500"
EnterpriseValue,"5,686,174,366","5,435,468,820","4,759,688,255","3,793,516,300","3,784,685,323","4,067,456,625","2,978,342,269","3,178,782,450","3,262,225,312","3,245,685,523","3,252,061,312","3,172,062,028","2,917,413,134","2,081,080,220","2,094,498,831","1,851,089,624","1,824,929,301","2,611,260,311","2,787,830,417","2,412,077,564","2,745,855,800","2,275,274,796","1,918,323,819","1,637,974,434","1,151,604,198","1,119,846,000","755,992,750","262,392,500"
PeRatio,"10.928",,"5.385","6.916",,"11.191","6.521","11.827","12.446","13.963","14.157","16","13.391","7.442","8.38","9.895",,"7.622","13.507","9.815","11.171","11.072","5.924","12.272","3.841","7.677","23.311","18.162"
ForwardPeRatio,"8.842","7.74","5.91","5.599","9.158","13.532","7.133","9.653","10.661","10.395","12.361","9.47","9.025","9.443","10.593","10.627","7.77",,,,,,,,,,,
PegRatio,"0.461","0.184","0.589","0.205","0.358","0.838","0.448","0.773","0.996","0.851","1.551","0.841","0.524","0.51","0.588","0.966","0.676",,,,,,,,,,,
PsRatio,"0.136","0.143","0.149","0.177","0.171","0.131","0.059","0.085","0.112","0.123","0.156","0.15","0.151","0.128","0.127","0.095","0.027","0.109","0.158","0.127","0.152","0.138","0.091","0.154","0.052","0.103","0.269","0.125"
PbRatio,"2.076","2.221","1.613","2.002","2.084","1.482","0.732","1.102","1.494","1.64","2.107","2.211","2.112","1.542","1.504","1.469","0.841","0.86","1.405","1.126","1.342","0.952","0.688","1.283","0.467","0.635","3.444","1.283"
EnterprisesValueRevenueRatio,"0.396","0.378","0.34","0.306","0.387","0.389","0.299","0.322","0.335","0.337","0.354","0.359","0.349","0.277","0.318","0.306","0.26","0.313","0.349","0.33","0.424","0.327","0.299","0.301","0.212","0.338","0.471","0.49"
EnterprisesValueEBITDARatio,"10.179","9.731","10.922","6.126","30.921","10.318","10.95","11.09","10.744","11.71","11.601","12.762","11.545","8.679","11.196","11.373","-2.95","7.903","9.663","8.985","12.26","10.179","7.797","7.422","5.151","48.103","13.194","16.197"
