name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005
MarketCap,"2,051,589,905","2,292,185,000","2,769,350,985","2,261,574,000","2,375,191,000","2,725,700,000","2,839,760,000","2,829,863,000","4,095,383,457","3,383,665,960","3,648,966,390","2,515,097,560","1,886,949,610","2,347,847,907","1,810,629,600","1,243,478,070","858,982,155","717,386,971","973,517,157","581,963,110"
EnterpriseValue,"3,332,889,905","3,994,085,000","4,782,050,985","4,236,674,000","4,371,691,000","5,016,500,000","5,115,060,000","5,377,263,000","6,945,897,457","4,676,572,960","5,180,478,390","3,308,813,560","2,692,586,610","3,337,482,907","2,781,734,600","1,641,609,070","1,332,003,155","1,329,285,971","1,244,226,157","600,272,110"
PeRatio,"36.276","27.45",,"30.705",,,,,"41.728","30.411","41.926","28.717","21.903","26.048","20.355","15.669","29.934","17.286","58.868","22.024"
ForwardPeRatio,"36.63","14.749","19.342","17.271","14.577","19.011","20.921","19.011",,,"14.472","15.361","13.532","19.157","16.103",,,,,
PegRatio,"1.276",,,"3.879","1.913",,,,,,"1.164","1.234","1.087","1.629","1.51",,,,,
PsRatio,"0.626","0.645","0.594","0.528","0.556","0.487","0.476","0.442","0.727","1.053","1.229","1.155","0.887","1.192","1.017","0.843","0.571","0.622","1.158","0.828"
PbRatio,"1.232","1.322","1.615","1.217","1.3","1.509","1.297","1.078","1.47","1.86","2.123","2.019","1.6","2.257","1.851","1.644","1.385","1.14","1.768","1.133"
EnterprisesValueRevenueRatio,"0.971","1.164","1.45","1.505","1.005","1.17","1.115","1.108","1.125","1.459","1.758","1.442","1.234","1.628","1.531","1.086","0.888","1.148","1.324","0.848"
EnterprisesValueEBITDARatio,"11.106","13.309","22.707","32.766","13.447","31.912","18.736","16.454","32.748","13.803","17.59","11.698","9.826","12.097","11.044","8.739","11.796","11.069","11.409","13.184"
