name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999
MarketCap,"7,043,804,238","6,862,673,250","6,063,536,050","5,320,473,655","5,716,339,284","6,532,484,911","6,913,895,924","5,959,707,794","5,868,388,609","7,432,710,812","7,797,340,393","8,554,793,110","7,489,703,010","9,960,752,882","8,158,706,465","5,927,862,284","10,510,498,066","10,550,425,524","9,182,741,485","9,193,306,794","8,038,326,367","10,669,126,875","12,694,038,134","19,356,378,858","46,673,849,020"
EnterpriseValue,"12,529,336,555","11,577,625,866","9,810,316,725","8,738,730,722","8,723,060,804","9,657,274,930","10,798,952,708","9,913,261,454","11,527,122,434","16,975,076,956","16,539,721,716","17,013,492,779","15,934,211,808","17,894,789,493","14,934,981,968","11,950,955,723","16,467,788,078","17,262,466,578","17,364,369,484","18,880,306,794","17,864,326,367","20,503,926,875","18,059,038,146","21,877,702,377","49,269,749,017"
PeRatio,"9.342","5.674","6.665","9.176","11.569","16.022","11.467","19.894","26.166",,"15.02","8.287","7.555","9.75","18.461","16.613","10.16","5.28","8.31","7.926","13.717","7.744","14.981","19.392","66.741"
ForwardPeRatio,"7.651","7.057","8.368","8.929","10.163",,"9.242","9.452","9.56",,"3.571","3.959","6.906","7.536",,,,,,,,,,,
PegRatio,,,"1.045","2.162","33.867",,"2.159","0.931",,,"0.37","0.554","0.946","2.512",,,,,,,,,,,
PsRatio,"0.358","0.314","0.289","0.244","0.276","0.334","0.356","0.369","0.298","0.32","0.323","0.398","0.432","0.565","0.537","0.645","0.535","0.505","0.592","0.596","0.701","0.936","1.046","1.981","4.357"
PbRatio,"0.649","0.541","0.486","0.413","0.484","0.609","0.702","0.734","0.63","0.756","0.67","0.72","0.773","1.035","0.917","0.843","1.11","1.233","1.285","1.319","1.463","1.647","1.424","1.8","3.889"
EnterprisesValueRevenueRatio,"0","0","0","0","0","0","0","0","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.002","0.004"
EnterprisesValueEBITDARatio,"0.008","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.006","0.004","0.003","0.003","0.003","0.003","0.002","0.003","0.003","0.003","0.003","0.003","0.003","0.003","0.005","0.014"
