name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
MarketCap,"5,036,696,544","2,951,064,340","5,208,583,403","25,908,568,897","11,063,614,999","5,111,199,180"
EnterpriseValue,"3,908,857,067","2,538,860,316","5,245,990,458","25,045,312,502","11,611,862,483","5,576,156,572"
PeRatio,"25.796",,,"154.716","66.687","70.722"
ForwardPeRatio,"11.877","20.877","12.092","79.365","37.037","24.51"
PsRatio,"2.339","1.897","7.766","42.304","20.583","8.749"
PbRatio,"1.773","1.23","2.011","9.284","7.901","28.893"
EnterprisesValueRevenueRatio,"0.361","0.282","1.146","7.878","4.859","3.645"
EnterprisesValueEBITDARatio,"0.702","0.646","15.855","14.529","7.224","6.672"
