name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
MarketCap,"1,063,203,810","1,264,082,899","1,516,463,853","1,964,031,247","1,266,007,126","1,487,490,503","518,548,253","665,067,710","286,759,548","173,649,171","134,201,689"
PeRatio,"9.854","8.781","10.029","16.506","16.344","19.039","16.321","28.443","24.731","22.164","28.963"
ForwardPeRatio,,,,,,,"11.947","17.575",,,
PegRatio,,,,,,,"1.706","1.757",,,
PsRatio,"2.373","2.719","3.826","6.273","4.133","5.075","4.269","7.191","6.472","5.348","4.832"
PbRatio,"0.694","0.848","1.075","1.529","1.068","1.234","1.003","1.492","2.85","1.341","1.985"
