name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
MarketCap,"860,763,568","762,754,898","642,530,143","661,333,368","807,923,048","880,060,500","802,027,000","1,052,097,412","874,819,462","614,265,238","642,494,000","930,061,000","584,688,000","504,133,119","692,635,017","417,410,000","452,257,470","654,167,463","1,071,090,429","939,293,166","1,071,497,199","992,404,181","890,712,431","785,142,836","844,345,002","901,309,125","1,159,827,500","1,144,890,000","1,027,593,000","1,054,916,250","1,043,982,500","1,047,701,250","1,319,710,000","948,124,800","985,198,600","1,179,698,000","888,286,060","935,650,550","784,818,864","750,451,066"
EnterpriseValue,"786,263,568","710,254,898","590,230,143","700,333,368","647,823,048","939,860,500","789,327,000","1,053,797,412","855,919,462","646,165,238","679,594,000","914,161,000","572,488,000","509,633,119","690,935,017","465,610,000","449,217,470","659,473,463","1,051,745,429","927,777,166","1,016,944,199","954,759,181","813,947,431","733,990,836","824,786,002","888,509,125","1,147,627,500","1,123,190,000","1,035,793,000","1,013,516,250","1,009,282,500","1,011,701,250","1,290,010,000","906,824,800","888,598,600","1,130,098,000","786,986,060","834,350,550","719,118,864","702,351,066"
PeRatio,"24.99","33.262","99.412","6.165",,"12.544","12.564","14.583","6.624","17","27.452","18.752","12.015","9.243","26.479",,,"12.694","20.297","27.031","48.677","203.857","48.212","47.587","9.643","10.646","14.238","14.151","14.063","15.59","18.456","23.517","42.067","30.882","17.237","22.276","23.413","29.093","50.534","54.07"
ForwardPeRatio,"14.837","13.089","8.897","9.533","13.055","11.696",,"13.245",,"11.136","12.151","13.004","8.425","7.794","15.198",,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"1.142","1.007","0.684",,,,,,,,"0.811","0.866","0.561","0.52","0.868",,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.184","0.165","0.131","0.135","0.175","0.164","0.145","0.201","0.161","0.111","0.116","0.172","0.107","0.092","0.137","0.096","0.082","0.12","0.191","0.179","0.215","0.233","0.208","0.185","0.191","0.212","0.294","0.297","0.311","0.404","0.469","0.537","0.957","0.829","0.835","0.875","0.706","0.806","0.759","0.856"
PbRatio,"0.689","0.617","0.512","0.518","0.693","0.708","0.672","0.929","0.862","0.714","0.777","1.161","0.79","0.767","1.106","0.737","0.693","0.83","1.479","1.421","1.638","1.617","1.439","1.293","1.4","1.548","2.157","2.045","1.988","2.272","2.493","2.713","3.593","2.671","2.917","4.352","4.822","5.08","5.306","5.813"
EnterprisesValueRevenueRatio,"0.163","0.147","0.119","0.143","0.143","0.175","0.143","0.196","0.162","0.117","0.122","0.169","0.105","0.092","0.14","0.108","0.081","0.116","0.19","0.179","0.206","0.221","0.201","0.183","0.184","0.208","0.28","0.292","0.314","0.377","0.427","0.518","0.749","0.631","0.604","0.82","0.62","0.718","0.696","0.801"
EnterprisesValueEBITDARatio,"10.055","9.083","-34.316","2.927","-11.074","5.386","39.665","9.839","4.897","7.236","15.516","12.404","5.866","5.516","9.426","-4.507","-19.035","5.376","8.781","9.668","13.461","16.889","10.735","10.143","4.455","4.933","6.771","6.849","7.041","7.93","9.259","12.568","17.2","12.936","7.302","9.355","7.376","8.488","9.196","10.253"
