name,ttm,03/31/2024,03/31/2023,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014,03/31/2013,03/31/2012,03/31/2011,03/31/2010,03/31/2009,03/31/2008,03/31/2007,03/31/2006
MarketCap,"9,432,858,995","7,889,332,342","6,754,270,976","5,598,548,482","4,946,725,978","2,824,536,018","3,155,829,101","3,016,753,540","2,329,328,424","1,767,622,188","1,790,524,789","1,478,235,640","1,160,769,018","1,018,616,734","843,897,086","692,133,187","331,717,126","804,564,920","517,096,176","317,094,574"
EnterpriseValue,"10,499,658,995","9,130,932,342","8,183,830,976","7,176,394,482","4,802,797,978","2,816,755,018","3,188,683,101","3,170,884,540","2,584,799,424","2,108,193,188","1,680,405,789","1,370,625,640","1,058,505,018","960,009,734","807,306,086","701,963,187","369,311,126","852,455,920","577,027,176","467,122,574"
PeRatio,"43.778","45.209","48.79","97.427","49.942","22.649","31.169","36.637","33.712","28.729","29.103","28.062","18.726","23.298","24.196","28.455","9.671","20.179","23.542","26.974"
ForwardPeRatio,,,,,,,"23.866",,"27.933","21.598","22.936","20","17.065","17.731","18.45",,,,,
PegRatio,,,,,,,,,,,"1.529","1.579","2.114","1.296","1.085",,,,,
PsRatio,"5.525","5.114","4.697","6.852","7.749","3.876","4.475","4.594","3.722","3.137","4.014","3.616","2.786","2.745","2.515","2.523","0.934","2.449","2.26","1.079"
PbRatio,"3.272","2.929","2.723","2.398","4.106","2.617","3.393","3.749","3.398","2.969","3.361","2.858","2.574","2.806","2.557","2.441","1.296","3.593","4.498","4.745"
EnterprisesValueRevenueRatio,"6.596","5.925","5.708","9.641","7.569","3.892","4.554","4.839","4.186","3.843","3.771","3.358","2.573","2.559","2.405","2.555","1.038","2.579","1.919","1.702"
EnterprisesValueEBITDARatio,"22.297","20.677","22.263","48.873","30.434","15.318","20.21","20.838","18.892","17.929","16.14","14.529","10.125","11.609","11.936","15.096","5.501","11.587","8.654","8.835"
