name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020
MarketCap,"2,622,715,113","3,738,772,857","3,410,175,146","4,592,108,764","4,299,173,386"
EnterpriseValue,"2,539,310,113","3,419,734,857","3,121,907,146","4,458,918,764","4,133,919,386"
PeRatio,,,,"314.724","593.277"
ForwardPeRatio,,,,"1,428.571",
PsRatio,"5.204","7.926","9.452","20.987","38.283"
PbRatio,"5.641","8.294","8.272","19.593","22.452"
EnterprisesValueRevenueRatio,"5.144","6.928","8.141","16.098","29.598"
EnterprisesValueEBITDARatio,"167.313","225.324","-166.307","291.661","253.475"
