name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
MarketCap,"1,375,111,737","1,448,531,495","1,257,942,709","537,248,260","577,980,929","590,704,400","243,139,831","342,883,744","256,980,577","221,689,818","287,288,287"
EnterpriseValue,"2,466,425,737","2,573,967,495","2,452,950,709","608,039,260","579,572,929","640,677,400","278,084,831","353,090,744","295,438,577","298,069,818","385,288,287"
PeRatio,,,"108.658","9.843","18.014","17.259","3.651","15.348","10.325","8.097","7.829"
ForwardPeRatio,"10.661","10.32",,,,,,,,,
PsRatio,"0.343","0.368","0.292","0.315","0.415","0.438","0.197","0.31","0.215","0.198","0.22"
PbRatio,"1.388","1.465","1.273","1.572","2.037","2.379","1.15","2.422","2.32","2.669","4.225"
EnterprisesValueRevenueRatio,"0.622","0.649","0.849","0.341","0.415","0.463","0.217","0.317","0.248","0.252","0.32"
EnterprisesValueEBITDARatio,"11.649","12.157","20.779","7.738","11.232","11.412","5.355","8.229","6.597","6.903","9.486"
