name,ttm,09/30/2024,09/30/2023,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013,09/30/2012,09/30/2011,09/30/2010,09/30/2009,09/30/2008,09/30/2007,09/30/2006,09/30/2005,09/30/2004,09/30/2003,09/30/2002,09/30/2001,09/30/2000,09/30/1999,09/30/1998,09/30/1997,09/30/1996,09/30/1995,09/30/1994,09/30/1993,09/30/1992,09/30/1991,09/30/1990,09/30/1989,09/30/1988,09/30/1987,09/30/1986,09/30/1985
MarketCap,"5,513,852,795","5,515,873,235","4,766,340,174","5,630,474,839","4,788,854,953","3,691,851,110","4,049,913,266","4,818,424,159","4,840,580,027","4,602,378,166","4,228,027,262","5,890,163,827","5,752,596,988","4,501,905,524","4,031,321,116","4,252,330,100","3,687,701,106","3,337,304,545","3,907,376,138","3,031,687,054","2,885,000,781","2,351,116,332","1,860,864,926","1,594,860,264","1,828,722,598","2,204,986,075","1,832,640,356","1,808,043,000","1,679,304,000","1,391,061,000","1,076,227,500","1,113,680,250","1,333,543,875","884,488,000","753,821,250","681,177,625","706,125,000","460,364,000","575,474,000","435,372,000","299,187,250"
EnterpriseValue,"8,254,573,795","8,121,574,235","7,235,110,174","8,229,361,839","7,298,702,953","5,764,369,110","6,095,499,266","6,590,699,159","6,643,209,027","6,582,497,166","6,016,996,262","7,436,510,827","7,267,014,988","5,830,290,524","5,039,893,116","5,106,159,100","4,528,648,106","4,368,065,545","4,843,896,138","4,031,309,054","3,955,798,781","3,589,340,332","3,317,153,926","3,143,935,264","3,395,783,598","3,639,379,075","3,089,240,356","3,013,543,000","2,442,704,000","2,145,461,000","1,697,627,500","1,755,680,250","1,333,543,875","884,488,000","753,821,250","681,177,625","706,125,000","460,364,000","575,474,000","435,372,000","299,187,250"
PeRatio,"72.274","17.568","8.524","11.441","38.618","50.738","13.8","12.134","17.636",,,"20.525","22.181","21.616","15.754","19.551","36.648","13.264","21.874","20.194","18.895","14.095","9.892","13.61","11.126","16.441","15.996","55.952","14.618","13.219","13.498","12.933","16.919","13.466","14.954","14.829","13.812","10.758","14.933","10.429","6.645"
ForwardPeRatio,"10.56","10.101","8.953","8.432","11.299","11.601","13.141","16.26","18.248","17.731","12.707","19.685","18.349","16.722","15.898",,"17.575",,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,"1.8","1.083","4.401","4.011","3.972",,"2.509",,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"2.883","2.885","2.138","2.688","2.86","2.281","2.409","3.043","3.061","3.136","2.332","2.847","3.208","2.828","2.29","2.433","1.795","1.484","1.925","1.358","1.512","1.156","0.913","1.093","0.882","1.607","1.458","1.458","1.324","1.144","1.054","0.934","1.247","0.883","0.847","0.759","0.848","0.596","0.727","0.48","0.306"
PbRatio,"1.936","1.772","1.623","2.81","2.381","1.659","1.889","2.5","2.876","3.013","1.881","2.516","2.692","2.264","2.131","2.436","2.32","2.081","2.518","2.26","2.346","1.875","1.636","1.584","1.666","2.169","1.951","2.031","1.838","1.625","1.32","1.427",,,,,,,,,
EnterprisesValueRevenueRatio,"4.244","4.183","3.23","3.906","4.358","3.715","3.609","4.144","4.19","4.506","3.294","3.566","4.028","3.645","2.833","2.9","2.201","1.82","2.336","1.75","2.057","1.767","1.63","2.147","1.621","2.646","2.445","2.415","1.93","1.776","1.731","1.538","1.307","0.962","0.871","0.765","0.85","0.599","0.781","0.481","0.308"
EnterprisesValueEBITDARatio,"12.086","8.059","5.981","7.273","11.221","10.078","8.034","8.918","8.48","-43.01","30.294","7.893","8.558","8.561","6.928","7.952","10.988","6.651","9.182","8.577","7.922","6.723","6.643","6.696","6.26","8.304","7.991","13.281","7.005","6.665","7.032","7.068","1.307","0.962","0.871","0.765","0.85","0.599","0.781","0.481","0.308"
