name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
MarketCap,"68,187,518,144","55,501,148,885","38,712,353,384","47,516,412,110","34,665,425,602","31,675,506,182","22,069,019,880","22,285,714,879","19,385,146,683","14,444,596,374","16,665,187,958","17,414,322,525","14,176,169,025","9,512,022,586","15,454,483,675","11,458,817,841","5,530,942,929","12,659,732,180","11,997,472,862","13,355,788,159","14,008,654,433","11,869,850,160","7,287,000,740","7,024,247,240","7,180,352,092","9,311,873,040","7,716,008,687","6,294,429,000","4,869,735,188","3,823,761,294","3,435,432,000","4,025,721,024","3,045,076,999","2,951,847,767","1,994,175,330","2,586,841,647","1,769,474,333","1,835,086,676","1,118,106,434","1,063,999,147"
EnterpriseValue,"71,872,018,144","59,365,748,885","42,469,553,384","49,618,712,110","36,744,625,602","36,417,006,182","25,136,919,880","25,089,314,879","21,950,446,683","18,364,696,374","19,256,087,958","19,857,722,525","16,527,069,025","11,749,222,586","18,124,083,675","14,678,717,841","10,104,842,929","9,378,032,180","13,810,672,862","14,655,088,159","14,185,354,433","13,729,550,160","10,192,400,740","10,367,247,240","11,485,252,092","11,697,273,040","10,128,808,687","9,642,629,000","6,011,735,188","5,278,461,294","3,517,432,000","4,318,721,024","3,183,876,999","3,190,847,767","2,526,775,330","2,922,341,647","1,968,574,333","2,034,186,676","1,418,206,434","1,517,599,147"
PeRatio,"33.778","28.46","23.979","35.948","30.242","24.255","14.367","22.41","13.305","22.294","23.051","22.815","14.533","29.298","21.117","25.348",,"18.738","11.577","13.897","16.977","19.779","19.935","28.25","11.763","16.737","15.239","17.532","13.424","14.728","16.667","24.757","26.239","18.9","10.434","13.843","12.546","17.929","11.806","13.991"
ForwardPeRatio,"29.412","24.39","21.277","29.07","27.933","18.587",,"17.241","16.502","13.661","16.42","17.889","12.739","9.699","15.337",,"10.965",,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"2.812","2.187","2.364","2.287","17.668","2.38",,"1.378","1.093","1.222","1.075","2.217","0.905","0.845","2.092",,"1.828",,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"3.919","3.256","2.572","3.574","2.205","1.997","1.491","1.666","1.461","1.125","1.394","1.299","1.061","0.702","1.137","0.891","0.398","1.566","1.145","1.351","1.499","1.187","0.818","0.718","0.822","1.189","0.936","0.939","0.717","0.698","0.768","1.004","0.802","0.794","0.517","0.768","0.602","0.684","0.406","0.422"
PbRatio,"9.748","8.269","6.566","7.338","5.433","4.377","3.02","3.284","2.873","2.517","2.656","2.455","1.961","1.193","1.94","1.614","0.83","1.601","2.112","2.382","2.443","2.642","2.095","1.793","2.112","3.02","2.85","2.688","2.329","2.214","2.351","2.982","2.354","1.808","1.281","1.953","1.558","1.616","1.01","1.008"
EnterprisesValueRevenueRatio,"4.066","3.358","2.656","3.51","2.95","2.785","2.036","1.767","1.625","1.381","1.494","1.608","1.379","0.921","1.294","1.12","0.764","1.07","1.719","1.39","1.51","1.39","1.139","1.205","1.365","1.496","1.343","1.546","0.897","0.921","0.78","1.074","0.841","0.89","0.676","0.848","0.652","0.768","0.507","0.575"
EnterprisesValueEBITDARatio,"22.817","18.847","15.618","21.352","20.066","18.864","14.273","12.627","9.482","10.008","10.897","13.77","11.527","14.231","10.472","11.181","-4.911","7.837","11.613","9.409","10.956","12.941","11.441","12.714","8.992","8.651","8.217","10.53","6.784","7.804","6.902","10.407","10.911","8.351","5.558","6.615","5.434","5.962","4.897","5.519"
