name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"937,888,590","834,325,314","782,010,712","1,297,123,765"
EnterpriseValue,"494,391,590","415,264,314","339,176,712","767,610,765"
PeRatio,,,"11",
PsRatio,"3.136","2.788","3.048","5.936"
PbRatio,"1.907","1.709","1.611","2.405"
EnterprisesValueRevenueRatio,"1.661","1.395","1.298","3.35"
EnterprisesValueEBITDARatio,"-6.891","-5.788","-3.228","-14.346"
