name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012
MarketCap,"2,707,229,714","1,414,471,772","481,000,848","1,289,441,841","3,780,175,335","4,507,156,353","3,211,079,106","2,653,095,875","1,347,132,903","1,645,240,144","2,423,327,502","1,995,983,604","895,216,281"
EnterpriseValue,"2,656,367,019","982,176,211","60,091,486","348,660,606","2,865,886,866","4,121,682,290","2,719,264,941","2,453,990,504","1,190,883,050","1,495,373,044","2,214,026,373","1,579,151,125","734,767,194"
PeRatio,,"13.353",,,"48.003",,,,,,,,
ForwardPeRatio,"322.581"
PsRatio,"9.558","4.685","1.84","6.871","9.853","56.513","28.871",,,,,,
PbRatio,"50.883","42.481",,"1.903","5.049","9.122","5.256",,,,,,
EnterprisesValueRevenueRatio,"11.148","4.122","0.216","1.941","8.746","57.441","35.573","36.741","23.94","14.078","34.606","20.256","14.153"
EnterprisesValueEBITDARatio,"-37.664","-13.926","0.416","-0.677","56.415","-41.527","-48.582","-39.035","-21.235","62.049","-39,370.268","101.633","78.407"
