name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
MarketCap,"69,406,003,112","66,208,591,155","81,192,775,073","220,261,440,000","274,482,400,000","126,883,410,000","98,721,660,000","88,484,637,316","47,626,314,304","44,308,800,000"
EnterpriseValue,"65,025,003,112","65,307,591,155","81,023,775,073","214,918,440,000","269,261,400,000","121,385,410,000","91,134,660,000","88,171,637,316","47,313,314,304","41,619,800,000"
PeRatio,"16.865","18.331","36.152","45.332","88.377","50.784","48.607","57.516","35.241","38.535"
ForwardPeRatio,"12.658","10.881","14.859","35.211","52.356","30.96","29.24","32.468","22.676","24.331"
PegRatio,"0.537","0.514","1.444","2.112","2.345","2.002","1.247","1.47","1.524","0.433"
PsRatio,"2.408","2.365","3.075","9.117","13.689","7.552","6.809","7.272","4.631","4.975"
PbRatio,"3.297","3.335","3.993","9.971","14.847","7.698","6.531","5.725","3.357","3.353"
EnterprisesValueRevenueRatio,"2.184","2.194","2.944","8.471","12.551","6.83","5.898","6.734","4.364","4.5"
EnterprisesValueEBITDARatio,"9.52","9.562","16.247","38.406","41.662","30.158","28.224","29.273","20.065","19.66"
